../../../pdielec -processors 4 -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -optical_tensor 2.3471 0 0.0786 0 2.3942 0 0.0786 0 2.2621 -csv command.csv -masses program LEUCINE_FREQUENCY_PBED3_631Gdp_FULLOPTIMIZATON.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,,  221.400000,    6.637405,        834.60904991,        327.59825861,        834.64325042,          1.91839997,          2.32567502,          1.93224403,          0.45101431,          0.19377130,          0.45263573,        195.39901134,         76.69743799,        195.40701837
,,,,,,  221.600000,    6.643401,        792.86359820,        353.23504075,        793.34716744,          1.89695579,          2.32854050,          1.91104306,          0.42541479,          0.20890394,          0.42723577,        185.62554915,         82.69953188,        185.73876257
,,,,,,  221.800000,    6.649397,        747.93683191,        381.26671260,        748.91483781,          1.88012887,          2.33041156,          1.89445823,          0.39891086,          0.22540568,          0.40094076,        175.10727629,         89.26231833,        175.33624743
,,,,,,  222.000000,    6.655393,        701.60479866,        411.79664520,        703.11179993,          1.86757022,          2.33099443,          1.88214164,          0.37237447,          0.24331261,          0.37462095,        164.26000176,         96.40999861,        164.61282151
,,,,,,  222.200000,    6.661388,        655.33016012,        444.86198137,        657.39118743,          1.85880251,          2.32994241,          1.87361748,          0.34647334,          0.26261246,          0.34894286,        153.42616450,        104.15126861,        153.90869306
,,,,,,  222.400000,    6.667384,        610.23017580,        480.39908747,        612.86241555,          1.85329420,          2.32685762,          1.86835586,          0.32167959,          0.28322217,          0.32437790,        142.86733777,        112.47123039,        143.48359881
,,,,,,  222.600000,    6.673380,        567.09339533,        518.20039179,        570.30817424,          1.85051371,          2.32130014,          1.86582692,          0.29829621,          0.30496098,          0.30122883,        132.76813712,        121.32128718,        133.52078247
,,,,,,  222.800000,    6.679376,        526.42462919,        557.86430074,        530.22938788,          1.84996430,          2.31280860,          1.86553560,          0.27649060,          0.32752080,          0.27966319,        123.24674900,        130.60741773,        124.13752066
,,,,,,  223.000000,    6.685372,        488.50121971,        598.74316111,        492.90128009,          1.85120288,          2.30093569,          1.86704040,          0.25632816,          0.35043822,          0.25974680,        114.36810490,        140.17799320,        115.39824883
,,,,,,  223.200000,    6.691368,        453.42910204,        639.89890623,        458.42913850,          1.85384736,          2.28530143,          1.86996070,          0.23780177,          0.37307534,          0.24147323,        106.15700640,        149.81339305,        107.32761697
,,,,,,  223.400000,    6.697364,        421.19228946,        680.08137935,        426.79748908,          1.85757648,          2.26566290,          1.87397660,          0.22085592,          0.39461983,          0.22478783,         98.60971068,        159.22093005,         99.92200230
,,,,,,  223.600000,    6.703359,        391.69323257,        717.74838657,        397.91017420,          1.86212535,          2.24199336,          1.87882446,          0.20540517,          0.41411555,          0.20960613,         91.70337944,        168.03954515,         93.15889236
,,,,,,  223.800000,    6.709355,        364.78387331,        751.14591251,        371.62117547,          1.86727889,          2.21455553,          1.88429041,          0.19134762,          0.43053247,          0.19582735,         85.40334927,        175.85858755,         87.00410125
,,,,,,  224.000000,    6.715351,        340.28843697,        778.45786791,        347.75722893,          1.87286475,          2.18394703,          1.89020318,          0.17857446,          0.44287584,          0.18334389,         79.66846772,        182.25287369,         81.41706434
,,,,,,  224.200000,    6.721347,        318.01946677,        798.01571850,        326.13373285,          1.87874627,          2.15109506,          1.89642719,          0.16697629,          0.45032047,          0.17204764,         74.45484733,        186.83176565,         76.35456262
,,,,,,  224.400000,    6.727343,        297.78863186,        808.53342893,        306.56547117,          1.88481621,          2.11718665,          1.90285622,          0.15644724,          0.45234153,          0.16183411,         69.71839601,        189.29417631,         71.77323321
,,,,,,  224.600000,    6.733339,        279.41365860,        809.31300407,        288.87349393,          1.89099123,          2.08353989,          1.90940797,          0.14688740,          0.44880628,          0.15260485,         65.41643977,        189.47669076,         67.63118028
,,,,,,  224.800000,    6.739334,        262.72248328,        800.36337996,        272.88924507,          1.89720725,          2.05144285,          1.91601936,          0.13820410,          0.43999833,          0.14426875,         61.50869499,        187.38140111,         63.88894141
,,,,,,  225.000000,    6.745330,        247.55547375,        782.39664876,        258.45677864,          1.90341561,          2.02200007,          1.92264273,          0.13031245,          0.42656659,          0.13674261,         57.95778853,        183.17502267,         60.51000648
,,,,,,  225.200000,    6.751326,        233.76634971,        756.70339828,        245.43368857,          1.90957984,          1.99602328,          1.92924269,          0.12313542,          0.40941519,          0.12995117,         54.72947318,        177.15970839,         57.46103532
,,,,,,  225.400000,    6.757322,        221.22225647,        724.94562053,        233.69120310,          1.91567318,          1.97398576,          1.93579353,          0.11660349,          0.38956750,          0.12382686,         51.79264496,        169.72456450,         54.71187983
,,,,,,  225.600000,    6.763318,        209.80331258,        688.92443317,        223.11376187,          1.92167647,          1.95603781,          1.94227718,          0.11065429,          0.36803834,          0.11830936,         49.11923715,        161.29126942,         52.23548497
,,,,,,  225.800000,    6.769314,        199.40185194,        650.37538296,        213.59829490,          1.92757654,          1.94206518,          1.94868162,          0.10523199,          0.34573837,          0.11334512,         46.68404294,        152.26615005,         50.00771996
,,,,,,  226.000000,    6.775310,        189.92150926,        610.82355141,        205.05335134,          1.93336487,          1.93176678,          1.95499949,          0.10028677,          0.32341911,          0.10888676,         44.46450125,        143.00625911,         48.00717429
,,,,,,  226.200000,    6.781305,        181.27624631,        571.50661151,        197.39817513,          1.93903658,          1.92473167,          1.96122714,          0.09577424,          0.30165475,          0.10489256,         42.44046876,        133.80136110,         46.21494131
,,,,,,  226.400000,    6.787301,        173.38938107,        533.35611465,        190.56178989,          1.94458959,          1.92050328,          1.96736375,          0.09165489,          0.28085052,          0.10132595,         40.59399265,        124.86955120,         44.61440401
,,,,,,  226.600000,    6.793297,        166.19265748,        497.01899736,        184.48213093,          1.95002398,          1.91862604,          1.97341069,          0.08789359,          0.26126610,          0.09815500,         38.90909279,        116.36229048,         43.19103177
,,,,,,  226.800000,    6.799293,        159.62537698,        462.90092861,        179.10524655,          1.95534147,          1.91867505,          1.97937104,          0.08445911,          0.24304501,          0.09535200,         37.37155840,        108.37455430,         41.93219341
,,,,,,  227.000000,    6.805289,        153.63360241,        431.21708262,        174.38457974,          1.96054505,          1.92027204,          1.98524915,          0.08132371,          0.22624357,          0.09289313,         35.96876169,        100.95671935,         40.82698897
,,,,,,  227.200000,    6.811285,        148.16943754,        402.04105960,        170.28033520,          1.96563860,          1.92309134,          1.99105033,          0.07846278,          0.21085643,          0.09075804,         34.68948918,         94.12601693,         39.86610156
,,,,,,  227.400000,    6.817280,        143.19038160,        375.34714596,        166.75893183,          1.97062673,          1.92685961,          1.99678060,          0.07585445,          0.19683716,          0.08892963,         33.52379057,         87.87642698,         39.04166917
,,,,,,  227.600000,    6.823276,        138.65875509,        351.04424598,        163.79253916,          1.97551453,          1.93135185,          2.00244647,          0.07347935,          0.18411410,          0.08739382,         32.46284432,         82.18662212,         38.34717611
,,,,,,  227.800000,    6.829272,        134.54119234,        329.00167454,        161.35869447,          1.98030742,          1.93638573,          2.00805479,          0.07132033,          0.17260186,          0.08613930,         31.49883885,         77.02600630,         37.77736339
,,,,,,  228.000000,    6.835268,        130.80819506,        309.06789864,        159.43999744,          1.98501107,          1.94181545,          2.01361259,          0.06936221,          0.16220938,          0.08515742,         30.62486801,         72.35910255,         37.32815726
,,,,,,  228.200000,    6.841264,        127.43374170,        291.08360621,        158.02387894,          1.98963130,          1.94752574,          2.01912696,          0.06759161,          0.15284541,          0.08444207,         29.83483961,         68.14861266,         36.99661502
,,,,,,  228.400000,    6.847260,        124.39494683,        274.89044090,        157.10244137,          1.99417398,          1.95342647,          2.02460497,          0.06599677,          0.14442198,          0.08398959,         29.12339571,         64.35746220,         36.78088768
,,,,,,  228.600000,    6.853256,        121.67176590,        260.33655406,        156.67236818,          1.99864503,          1.95944791,          2.03005351,          0.06456738,          0.13685643,          0.08379873,         28.48584348,         60.95010027,         36.68019877
,,,,,,  228.800000,    6.859251,        119.24674051,        247.27989523,        156.73490138,          2.00305036,          1.96553681,          2.03547922,          0.06329446,          0.13007260,          0.08387069,         27.91809555,         57.89326998,         36.69483907
,,,,,,  229.000000,    6.865247,        117.10478022,        235.58994463,        157.29588589,          2.00739581,          1.97165305,          2.04088835,          0.06217028,          0.12400124,          0.08420909,         27.41661893,         55.15641397,         36.82617699
,,,,,,  229.200000,    6.871243,        115.23297722,        225.14840638,        158.36588088,          2.01168719,          1.97776697,          2.04628663,          0.06118820,          0.11858010,          0.08482005,         26.97839165,         52.71183677,         37.07668466
,,,,,,  229.400000,    6.877239,        113.62045072,        215.84923437,        159.96033786,          2.01593022,          1.98385718,          2.05167908,          0.06034267,          0.11375373,          0.08571235,         26.60086629,         50.53471083,         37.44997957
,,,,,,  229.600000,    6.883235,        112.25821820,        207.59825212,        162.09984586,          2.02013054,          1.98990876,          2.05706983,          0.05962911,          0.10947315,          0.08689747,         26.28193985,         48.60298750,         37.95088206
,,,,,,  229.800000,    6.889231,        111.13909109,        200.31254532,        164.81044326,          2.02429367,          1.99591189,          2.06246187,          0.05904387,          0.10569537,          0.08838985,         26.01992936,         46.89725485,         38.58548823
,,,,,,  230.000000,    6.895227,        110.25759280,        193.91974763,        168.12399457,          2.02842504,          2.00186069,          2.06785669,          0.05858420,          0.10238305,          0.09020704,         25.81355262,         45.40057045,         39.36125821
,,,,,,  230.200000,    6.901222,        109.60989699,        188.35729797,        172.07862802,          2.03252995,          2.00775230,          2.07325393,          0.05824821,          0.09950399,          0.09236993,         25.66191381,         44.09828746,         40.28711861
,,,,,,  230.400000,    6.907218,        109.19378419,        183.57171897,        176.71922562,          2.03661358,          2.01358616,          2.07865084,          0.05803486,          0.09703076,          0.09490307,         25.56449331,         42.97788575,         41.37357721
,,,,,,  230.600000,    6.913214,        109.00861488,        179.51794595,        182.09795070,          2.04068096,          2.01936338,          2.08404163,          0.05794393,          0.09494034,          0.09783485,         25.52114140,         42.02881476,         42.63284652
,,,,,,  230.800000,    6.919210,        109.05531658,        176.15872192,        188.27478755,          2.04473693,          2.02508629,          2.08941673,          0.05797603,          0.09321378,          0.10119784,         25.53207522,         41.24235186,         44.07897009
,,,,,,  231.000000,    6.925206,        109.33638231,        173.46406454,        195.31805246,          2.04878616,          2.03075798,          2.09476170,          0.05813261,          0.09183593,          0.10502898,         25.59787844,         40.61147757,         45.72794214
,,,,,,  231.200000,    6.931202,        109.85587699,        171.41080410,        203.30481262,          2.05283310,          2.03638195,          2.10005604,          0.05841593,          0.09079521,          0.10936981,         25.71950275,         40.13076740,         47.59780569
,,,,,,  231.400000,    6.937197,        110.61944702,        169.98218593,        212.32111716,          2.05688190,          2.04196177,          2.10527159,          0.05882911,          0.09008335,          0.11426645,         25.89827008,         39.79629873,         49.70870659
,,,,,,  231.600000,    6.943193,        111.63432735,        169.16752653,        222.46189808,          2.06093641,          2.04750080,          2.11037065,          0.05937610,          0.08969530,          0.11976949,         26.13587427,         39.60557034,         52.08287036
,,,,,,  231.800000,    6.949189,        112.90933853,        168.96190888,        233.83033549,          2.06500011,          2.05300187,          2.11530362,          0.06006168,          0.08962900,          0.12593343,         26.43438041,         39.55743105,         54.74445356
,,,,,,  232.000000,    6.955185,        114.45486531,        169.36589899,        246.53639619,          2.06907602,          2.05846699,          2.12000628,          0.06089149,          0.08988526,          0.13281572,         26.79621977,         39.65201338,         57.71920168
,,,,,,  232.200000,    6.961181,        116.28280781,        170.38526416,        260.69414296,          2.07316667,          2.06389706,          2.12439649,          0.06187195,          0.09046762,          0.14047496,         27.22417841,         39.89066757,         61.03381913
,,,,,,  232.400000,    6.967177,        118.40649854,        172.03067473,        276.41727507,          2.07727402,          2.06929155,          2.12837060,          0.06301027,          0.09138218,          0.14896808,         27.72137776,         40.27589177,         64.71492523
,,,,,,  232.600000,    6.973173,        120.84058492,        174.31737799,        293.81220312,          2.08139946,          2.07464826,          2.13179956,          0.06431433,          0.09263742,          0.15834607,         28.29124705,         40.81125567,         68.78743289
,,,,,,  232.800000,    6.979168,        123.60089030,        177.26484982,        312.96780614,          2.08554379,          2.07996306,          2.13452509,          0.06579265,          0.09424405,          0.16864773,         28.93749087,         41.50131897,         73.27215048
,,,,,,  233.000000,    6.985164,        126.70429004,        180.89645967,        333.94091034,          2.08970733,          2.08522966,          2.13635655,          0.06745432,          0.09621475,          0.17989105,         29.66406009,         42.35155295,         78.18238220
,,,,,,  233.200000,    6.991160,        130.16867285,        185.23922982,        356.73655543,          2.09389002,          2.09043951,          2.13706953,          0.06930896,          0.09856413,          0.19206164,         30.47514281,         43.36828407,         83.51930793
,,,,,,  233.400000,    6.997156,        134.01309771,        190.32382374,        381.28241639,          2.09809176,          2.09558173,          2.13640740,          0.07136685,          0.10130863,          0.20509811,         31.37520112,         44.55869128,         89.26599491
,,,,,,  233.600000,    7.003152,        138.25828883,        196.18494063,        407.39753312,          2.10231259,          2.10064302,          2.13408801,          0.07363913,          0.10446677,          0.21887472,         32.36908700,         45.93089836,         95.38007670
,,,,,,  233.800000,    7.009148,        142.92760970,        202.86228417,        434.75701427,          2.10655306,          2.10560747,          2.12981777,          0.07613841,          0.10805962,          0.23318265,         33.46227031,         47.49420075,        101.78548959
,,,,,,  234.000000,    7.015144,        148.04859236,        210.40216371,        462.85682693,          2.11081427,          2.11045599,          2.12331532,          0.07887953,          0.11211162,          0.24771270,         34.66119686,         49.25944043,        108.36422919
,,,,,,  234.200000,    7.021139,        153.65495187,        218.85953976,        490.98612132,          2.11509760,          2.11516507,          2.11434637,          0.08188065,          0.11665161,          0.26204422,         35.97376003,         51.23948476,        114.94987108
,,,,,,  234.400000,    7.027135,        159.78881639,        228.29996895,        518.21816014,          2.11940402,          2.11970464,          2.10276866,          0.08516445,          0.12171379,          0.27564668,         37.40982290,         53.44968189,        121.32544712
,,,,,,  234.600000,    7.033131,        166.50272734,        238.80054909,        543.43329531,          2.12373265,          2.12403480,          2.08858208,          0.08875915,          0.12733801,          0.28790112,         38.98168647,         55.90808200,        127.22882485
,,,,,,  234.800000,    7.039127,        173.86091875,        250.44877627,        565.38607912,          2.12807893,          2.12810166,          2.07197438,          0.09269915,          0.13356899,          0.29814650,         40.70438924,         58.63516970,        132.36841956
,,,,,,  235.000000,    7.045123,        181.93952260,        263.33831647,        582.82092747,          2.13243235,          2.13183265,          2.05334810,          0.09702513,          0.14045367,          0.30575068,         42.59575527,         61.65287411,        136.45027337
,,,,,,  235.200000,    7.051119,        190.82561195,        277.56101592,        594.62614239,          2.13677418,          2.13513181,          2.03331468,          0.10178337,          0.14803659,          0.31019632,         44.67617014,         64.98269831,        139.21411510
,,,,,,  235.400000,    7.057114,        200.61523879,        293.19483998,        599.99826447,          2.14107520,          2.13787604,          2.01264749,          0.10702470,          0.15635292,          0.31116346,         46.96812157,         68.64289558,        140.47183851
,,,,,,  235.600000,    7.063110,        211.41070448,        310.28765889,        598.57604823,          2.14529357,          2.13991273,          1.99219775,          0.11280285,          0.16541924,          0.30858607,         49.49556040,         72.64467332,        140.13886867
,,,,,,  235.800000,    7.069106,        223.31717407,        328.83689085,        590.50492421,          2.14937284,          2.14105991,          1.97279108,          0.11917248,          0.17522211,          0.30266487,         52.28310792,         76.98742707,        138.24925382
,,,,,,  236.000000,    7.075102,        236.43847565,        348.76519921,        576.41154569,          2.15323973,          2.14110988,          1.95513020,          0.12618671,          0.18570472,          0.29383227,         55.35507240,         81.65305076,        134.94970629
,,,,,,  236.200000,    7.081098,        250.87162311,        369.89308520,        557.29659123,          2.15680200,          2.13983781,          1.93972673,          0.13389390,          0.19675209,          0.28268042,         58.73416677,         86.59952004,        130.47450535
,,,,,,  236.400000,    7.087094,        266.69935767,        391.91065302,        534.37854847,          2.15994618,          2.13701708,          1.92687405,          0.14233326,          0.20817665,          0.26987363,         62.43976245,         91.75428201,        125.10892383
,,,,,,  236.600000,    7.093090,        283.97987976,        414.35316906,        508.93063584,          2.16253578,          2.13244277,          1.91665900,          0.15152895,          0.21970690,          0.25606718,         66.48548533,         97.00853302,        119.15104814
,,,,,,  236.800000,    7.099085,        302.73298957,        436.58796917,        482.14581711,          2.16441052,          2.12596354,          1.90900037,          0.16148215,          0.23098356,          0.24184711,         70.87597105,        102.21415350,        112.88017545
,,,,,,  237.000000,    7.105081,        322.92215735,        457.82277335,        455.04814652,          2.16538772,          2.11751969,          1.90369911,          0.17216100,          0.24156887,          0.22769618,         75.60266725,        107.18565452,        106.53605775
,,,,,,  237.200000,    7.111077,        344.43274307,        477.14571865,        428.45182307,          2.16526730,          2.10718144,          1.90048760,          0.18348873,          0.25097383,          0.21398330,         80.63873436,        111.70955035,        100.30931565
,,,,,,  237.400000,    7.117073,        367.04785321,        493.60322555,        402.95833204,          2.16384200,          2.09517765,          1.89907037,          0.19533086,          0.25870557,          0.20096965,         85.93339317,        115.56258859,         94.34076913
,,,,,,  237.600000,    7.123069,        390.42528025,        506.31195939,        378.97806333,          2.16091455,          2.08190343,          1.89915353,          0.20748378,          0.26433034,          0.18882411,         91.40652593,        118.53796254,         88.72649883
,,,,,,  237.800000,    7.129065,        414.08149984,        514.58736156,        356.76385355,          2.15632256,          2.06789773,          1.90046332,          0.21966817,          0.26754074,          0.17764239,         96.94492971,        120.47540307,         83.52569898
,,,,,,  238.000000,    7.135061,        437.39118013,        518.05914352,        336.44728162,          2.14997008,          2.05378941,          1.90275578,          0.23153211,          0.26821027,          0.16746574,        102.40220157,        121.28821808,         78.76917486
,,,,,,  238.200000,    7.141056,        459.61174901,        516.74129695,        318.07221397,          2.14186197,          2.04022154,          1.90582032,          0.24266867,          0.26641888,          0.15829733,        107.60449023,        120.97968330,         74.46719653
,,,,,,  238.400000,    7.147052,        479.94036003,        511.03492968,        301.62301939,          2.13213330,          2.02777167,          1.90947903,          0.25265132,          0.26244157,          0.15011549,        112.36383294,        119.64370627,         70.61610438
,,,,,,  238.600000,    7.153048,        497.60352791,        501.66329204,        287.04679662,          2.12106385,          2.01688780,          1.91358388,          0.26108557,          0.25670361,          0.14288385,        116.49914101,        117.44961464,         67.20351316
,,,,,,  238.800000,    7.159044,        511.96819577,        489.55966783,        274.27001843,          2.10906790,          2.00785313,          1.91801267,          0.26766907,          0.24971650,          0.13655874,        119.86220291,        114.61590920,         64.21220863
,,,,,,  239.000000,    7.165040,        522.65088399,        475.74017328,        263.21045194,          2.09665516,          2.00078244,          1.92266460,          0.27224628,          0.24201200,          0.13109437,        122.36323823,        111.38048350,         61.62293841
,,,,,,  239.200000,    7.171036,        529.59539716,        461.19129691,        253.78530878,          2.08436736,          1.99564322,          1.92745598,          0.27484195,          0.23408824,          0.12644623,        123.98909049,        107.97429463,         59.41632005
,,,,,,  239.400000,    7.177031,        533.09479924,        446.79028044,        245.91648313,          2.07270425,          1.99229039,          1.93231610,          0.27566269,          0.22637502,          0.12257327,        124.80837193,        104.60272277,         57.57406738
,,,,,,  239.600000,    7.183027,        533.74966383,        433.26262907,        239.53356125,          2.06205697,          1.99050375,          1.93718350,          0.27506530,          0.21921814,          0.11943899,        124.96168910,        101.43562352,         56.07969510
,,,,,,  239.800000,    7.189023,        532.37461123,        421.17088593,        234.57508955,          2.05266364,          1.99002056,          1.94200252,          0.27350141,          0.21287840,          0.11701176,        124.63976122,         98.60469968,         54.91881569
,,,,,,  240.000000,    7.195019,        529.87898782,        410.92420063,        230.98839998,          2.04459366,          1.99055983,          1.94672017,          0.27145303,          0.20753958,          0.11526458,        124.05548485,         96.20574153,         54.07909846
,,,,,,  240.200000,    7.201015,        527.14955834,        402.79809289,        228.72811925,          2.03775782,          1.99183775,          1.95128328,          0.26937339,          0.20331992,          0.11417406,        123.41646971,         94.30325387,         53.54992061
,,,,,,  240.400000,    7.207011,        524.95486304,        396.95604544,        227.75333943,          2.03193604,          1.99357576,          1.95563583,          0.26764146,          0.20028355,          0.11371891,        122.90264675,         92.93551134,         53.32170476
,,,,,,  240.600000,    7.213007,        523.87875424,        393.46738837,        228.02330689,          2.02681314,          1.99550337,          1.95971676,          0.26653231,          0.19844920,          0.11387764,        122.65070772,         92.11874552,         53.38490966
,,,,,,  240.800000,    7.219002,        524.28076235,        392.31841387,        229.49141263,          2.02201612,          1.99735805,          1.96345810,          0.26620100,          0.19779517,          0.11462534,        122.74482602,         91.84974714,         53.72862317
,,,,,,  241.000000,    7.224998,        526.27641162,        393.41554691,        232.09727303,          2.01714983,          1.99888457,          1.96678399,          0.26667586,          0.19826019,          0.11592972,        123.21204824,         92.10660838,         54.33870827
,,,,,,  241.200000,    7.230994,        529.73129887,        396.58087878,        235.75683458,          2.01183133,          1.99983590,          1.96961092,          0.26785835,          0.19974057,          0.11774597,        124.02090786,         92.84767717,         55.19548632
,,,,,,  241.400000,    7.236990,        534.26682632,        401.54179232,        240.35079807,          2.00572441,          1.99997750,          1.97184983,          0.26952894,          0.20208463,          0.12001102,        125.08276739,         94.00912827,         56.27102692
,,,,,,  241.600000,    7.242986,        539.28060959,        407.91808185,        245.71232293,          1.99857519,          1.99909699,          1.97341075,          0.27136083,          0.20508654,          0.12263747,        126.25659638,         95.50194778,         57.52626931
,,,,,,  241.800000,    7.248982,        543.98836876,        415.21198185,        251.61597630,          1.99024705,          1.99701994,          1.97421077,          0.27294541,          0.20848227,          0.12550841,        127.35877888,         97.20959862,         58.90843505
,,,,,,  242.000000,    7.254977,        547.49419799,        422.80850772,        257.77112471,          1.98074969,          1.99363158,          1.97418553,          0.27383202,          0.21195170,          0.12847467,        128.17956505,         98.98810036,         60.34948090
,,,,,,  242.200000,    7.260973,        548.89073561,        429.99449519,        263.82404383,          1.97025398,          1.98890161,          1.97330350,          0.27358178,          0.21513094,          0.13135676,        128.50652300,        100.67048668,         61.76659280
,,,,,,  242.400000,    7.266969,        547.38012222,        436.00318136,        269.37320568,          1.95908409,          1.98290675,          1.97158123,          0.27182896,          0.21763779,          0.13395359,        128.15285758,        102.07724274,         63.06576483
,,,,,,  242.600000,    7.272965,        542.39431621,        440.08571939,        274.00056361,          1.94768229,          1.97584336,          1.96909588,          0.26833768,          0.21911008,          0.13605920,        126.98557864,        103.03304821,         64.14912376
,,,,,,  242.800000,    7.278961,        533.68590872,        441.60175886,        277.31761168,          1.93655007,          1.96802241,          1.96599043,          0.26303965,          0.21925166,          0.13748635,        124.94676273,        103.38798399,         64.92571241
,,,,,,  243.000000,    7.284957,        521.36414399,        440.11099930,        279.01916352,          1.92617793,          1.95984267,          1.96246761,          0.25604195,          0.21787604,          0.13809324,        122.06198614,        103.03896675,         65.32408042
,,,,,,  243.200000,    7.290953,        505.86612656,        435.44171918,        278.93248157,          1.91698044,          1.95174444,          1.95877110,          0.24760307,          0.21493563,          0.13780680,        118.43358397,        101.94579298,         65.30378641
,,,,,,  243.400000,    7.296948,        487.87358284,        427.71553090,        277.04783328,          1.90925157,          1.94415360,          1.95515673,          0.23808536,          0.21052740,          0.13663587,        114.22116230,        100.13693463,         64.86255178
,,,,,,  243.600000,    7.302944,        468.20097085,        417.32037733,        273.52079791,          1.90314706,          1.93742968,          1.95186026,          0.22789804,          0.20487307,          0.13466989,        109.61540235,         97.70321703,         64.03680082
,,,,,,  243.800000,    7.308940,        447.68451411,        404.84048246,        268.64549256,          1.89869195,          1.93182976,          1.94906955,          0.21744491,          0.19828022,          0.13206369,        104.81208113,         94.78141895,         62.89539234
,,,,,,  244.000000,    7.314936,        427.09444436,        390.96434262,        262.80710094,          1.89580492,          1.92749434,          1.94690739,          0.20708607,          0.19109557,          0.12901286,         99.99152559,         91.53273143,         61.52850571
,,,,,,  244.200000,    7.320932,        407.08028674,        376.39460159,        256.42718929,          1.89432971,          1.92445351,          1.94542684,          0.19711638,          0.18366199,          0.12572665,         95.30580284,         88.12165772,         60.03483819
,,,,,,  244.400000,    7.326928,        388.14780320,        361.77747352,        249.91455062,          1.89406561,          1.92264693,          1.94461745,          0.18775869,          0.17628694,          0.12240447,         90.87332207,         84.69948973,         58.51009657
,,,,,,  244.600000,    7.332924,        370.65964805,        347.65919651,        243.62937879,          1.89479221,          1.92194957,          1.94441793,          0.17916720,          0.16922441,          0.11921939,         86.77898805,         81.39411295,         57.03860958
,,,,,,  244.800000,    7.338919,        354.84999601,        334.46799005,        237.86265239,          1.89628693,          1.92219666,          1.94473106,          0.17143633,          0.16266904,          0.11630908,         83.07762587,         78.30578231,         55.68850124
,,,,,,  245.000000,    7.344915,        340.84471239,        322.51482726,        232.82823887,          1.89833585,          1.92320398,          1.94543746,          0.16461111,          0.15675851,          0.11377287,         79.79870315,         75.50730296,         54.50984229
,,,,,,  245.200000,    7.350911,        328.68120117,        312.00501673,        228.66329313,          1.90073942,          1.92478223,          1.94640677,          0.15869682,          0.15158035,          0.11167253,         76.95097694,         73.04674183,         53.53474350
,,,,,,  245.400000,    7.356907,        318.32467002,        303.05372839,        225.43261521,          1.90331491,          1.92674583,          1.94750607,          0.15366648,          0.14717988,          0.11003473,         74.52630164,         70.95106255,         52.77837586
,,,,,,  245.600000,    7.362903,        309.67968084,        295.70070816,        223.13388424,          1.90589748,          1.92891757,          1.94860621,          0.14946597,          0.14356747,          0.10885378,         72.50233325,         69.22957046,         52.24019603
,,,,,,  245.800000,    7.368899,        302.59746662,        289.92154812,        221.70236601,          1.90834125,          1.93113075,          1.94958722,          0.14601708,          0.14072370,          0.10809399,         70.84424236,         67.87655115,         51.90504840
,,,,,,  246.000000,    7.374894,        296.88071845,        285.63463435,        221.01535808,          1.91052156,          1.93323033,          1.95034390,          0.14321957,          0.13860253,          0.10769198,         69.50583495,         66.87289715,         51.74420582
,,,,,,  246.200000,    7.380890,        292.28844638,        282.70427555,        220.89802899,          1.91233876,          1.93507454,          1.95079210,          0.14095336,          0.13713250,          0.10755961,         68.43069034,         66.18684035,         51.71673669
,,,,,,  246.400000,    7.386886,        288.54396162,        280.94163694,        221.13314887,          1.91372335,          1.93653791,          1.95087565,          0.13908238,          0.13621709,          0.10758902,         67.55403004,         65.77417068,         51.77178305
,,,,,,  246.600000,    7.392882,        285.34865497,        280.10601078,        221.47710493,          1.91464121,          1.93751619,          1.95057283,          0.13746142,          0.13573538,          0.10766068,         66.80594354,         65.57853355,         51.85231018
,,,,,,  246.800000,    7.398878,        282.40266197,        279.90948840,        221.68315522,          1.91509688,          1.93793310,          1.94990033,          0.13594622,          0.13554454,          0.10765498,         66.11622646,         65.53252364,         51.90055076
,,,,,,  247.000000,    7.404874,        279.43067688,        280.02788480,        221.53008093,          1.91513269,          1.93774758,          1.94891256,          0.13440597,          0.13548553,          0.10746620,         65.42042410,         65.56024266,         51.86471294
,,,,,,  247.200000,    7.410870,        276.20789725,        280.11939286,        220.85105394,          1.91482202,          1.93695976,          1.94769439,          0.13273557,          0.13539258,          0.10701637,         64.66590561,         65.58166656,         51.70573887
,,,,,,  247.400000,    7.416865,        272.57898071,        279.84986253,        219.55528261,          1.91425709,          1.93561317,          1.94634778,          0.13086429,          0.13510574,          0.10626522,         63.81630219,         65.51856401,         51.40237236
,,,,,,  247.600000,    7.422861,        268.46365875,        278.92057322,        217.63552802,          1.91353386,          1.93379175,          1.94497460,          0.12875776,          0.13448441,          0.10521312,         62.85282134,         65.30099842,         50.95291863
,,,,,,  247.800000,    7.428857,        263.84668467,        277.09245104,        215.15833615,          1.91273796,          1.93161130,          1.94365997,          0.12641247,          0.13341876,          0.10389558,         61.77189348,         64.87299771,         50.37295746
,,,,,,  248.000000,    7.434853,        258.75550918,        274.20137545,        212.23931327,          1.91193608,          1.92920749,          1.94246029,          0.12384461,          0.13183648,          0.10237076,         60.57994540,         64.19613791,         49.68955463
