../../../pdielec -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 1 1 -csv command1.csv -masses program -program qe phonon.dynG
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,  271.800000,    8.148359,          2.05387660,          0.00818722,          4.23703624,         42.86157035
,,,,,  272.000000,    8.154355,          2.05409643,          0.00837317,          4.33622319,         43.86493887
,,,,,  272.200000,    8.160351,          2.05427801,          0.00859698,          4.45520555,         45.06855634
,,,,,  272.400000,    8.166347,          2.05441333,          0.00885494,          4.59210702,         46.45344229
,,,,,  272.600000,    8.172342,          2.05449388,          0.00914134,          4.74401684,         47.99015166
,,,,,  272.800000,    8.178338,          2.05451115,          0.00944792,          4.90669805,         49.63582373
,,,,,  273.000000,    8.184334,          2.05445745,          0.00976344,          5.07434575,         51.33173643
,,,,,  273.200000,    8.190330,          2.05432708,          0.01007348,          5.23948204,         53.00224397
,,,,,  273.400000,    8.196326,          2.05411771,          0.01036071,          5.39309616,         54.55619393
,,,,,  273.600000,    8.202322,          2.05383180,          0.01060587,          5.52513116,         55.89185097
,,,,,  273.800000,    8.208318,          2.05347774,          0.01078945,          5.62536204,         56.90577972
,,,,,  274.000000,    8.214313,          2.05307017,          0.01089402,          5.68459610,         57.50498746
,,,,,  274.200000,    8.220309,          2.05262921,          0.01090671,          5.69598228,         57.62016933
,,,,,  274.400000,    8.226305,          2.05217859,          0.01082128,          5.65610748,         57.21679857
,,,,,  274.600000,    8.232301,          2.05174283,          0.01063915,          5.56555951,         56.30082139
,,,,,  274.800000,    8.238297,          2.05134429,          0.01036912,          5.42877773,         54.91714620
,,,,,  275.000000,    8.244293,          2.05100071,          0.01002570,          5.25324029,         53.14142143
,,,,,  275.200000,    8.250288,          2.05072386,          0.00962680,          5.04823992,         51.06765166
,,,,,  275.400000,    8.256284,          2.05051929,          0.00919126,          4.82358513,         48.79505903
,,,,,  275.600000,    8.262280,          2.05038711,          0.00873670,          4.58851218,         46.41707714
,,,,,  275.800000,    8.268276,          2.05032328,          0.00827826,          4.35096118,         44.01402733
,,,,,  276.000000,    8.274272,          2.05032112,          0.00782787,          4.11723256,         41.64964451
,,,,,  276.200000,    8.280268,          2.05037255,          0.00739429,          3.89195018,         39.37070325
,,,,,  276.400000,    8.286264,          2.05046915,          0.00698334,          3.67822282,         37.20865189
,,,,,  276.600000,    8.292259,          2.05060284,          0.00659846,          3.47790367,         35.18223698
,,,,,  276.800000,    8.298255,          2.05076628,          0.00624125,          3.29187375,         33.30037093
,,,,,  277.000000,    8.304251,          2.05095307,          0.00591196,          3.12030489,         31.56479206
,,,,,  277.200000,    8.310247,          2.05115779,          0.00560992,          2.96288117,         29.97230435
,,,,,  277.400000,    8.316243,          2.05137593,          0.00533388,          2.81897318,         28.51654095
,,,,,  277.600000,    8.322239,          2.05160383,          0.00508224,          2.68776850,         27.18928333
,,,,,  277.800000,    8.328234,          2.05183856,          0.00485325,          2.56836499,         25.98140553
,,,,,  278.000000,    8.334230,          2.05207779,          0.00464509,          2.45983493,         24.88352282
,,,,,  278.200000,    8.340226,          2.05231972,          0.00445601,          2.36126712,         23.88641754
,,,,,  278.400000,    8.346222,          2.05256293,          0.00428434,          2.27179297,         22.98130316
,,,,,  278.600000,    8.352218,          2.05280638,          0.00412850,          2.19060140,         22.15997471
,,,,,  278.800000,    8.358214,          2.05304925,          0.00398706,          2.11694597,         21.41488139
,,,,,  279.000000,    8.364210,          2.05329097,          0.00385871,          2.05014704,         20.73914804
,,,,,  279.200000,    8.370205,          2.05353112,          0.00374227,          1.98959067,         20.12656387
,,,,,  279.400000,    8.376201,          2.05376943,          0.00363668,          1.93472552,         19.57155176
,,,,,  279.600000,    8.382197,          2.05400570,          0.00354099,          1.88505882,         19.06912675
,,,,,  279.800000,    8.388193,          2.05423986,          0.00345436,          1.84015174,         18.61484982
,,,,,  280.000000,    8.394189,          2.05447186,          0.00337604,          1.79961477,         18.20478057
,,,,,  280.200000,    8.400185,          2.05470173,          0.00330537,          1.76310313,         17.83543135
,,,,,  280.400000,    8.406181,          2.05492953,          0.00324176,          1.73031255,         17.50372407
,,,,,  280.600000,    8.412176,          2.05515533,          0.00318470,          1.70097532,         17.20695059
,,,,,  280.800000,    8.418172,          2.05537924,          0.00313374,          1.67485675,         16.94273695
,,,,,  281.000000,    8.424168,          2.05560140,          0.00308847,          1.65175206,         16.70901146
,,,,,  281.200000,    8.430164,          2.05582192,          0.00304857,          1.63148356,         16.50397668
,,,,,  281.400000,    8.436160,          2.05604098,          0.00301373,          1.61389826,         16.32608500
,,,,,  281.600000,    8.442156,          2.05625870,          0.00298369,          1.59886580,         16.17401767
,,,,,  281.800000,    8.448151,          2.05647526,          0.00295826,          1.58627668,         16.04666695
,,,,,  282.000000,    8.454147,          2.05669081,          0.00293724,          1.57604078,         15.94312129
,,,,,  282.200000,    8.460143,          2.05690551,          0.00292049,          1.56808619,         15.86265326
,,,,,  282.400000,    8.466139,          2.05711954,          0.00290791,          1.56235827,         15.80471000
,,,,,  282.600000,    8.472135,          2.05733304,          0.00289942,          1.55881892,         15.76890618
,,,,,  282.800000,    8.478131,          2.05754620,          0.00289497,          1.55744614,         15.75501925
,,,,,  283.000000,    8.484127,          2.05775916,          0.00289454,          1.55823378,         15.76298695
,,,,,  283.200000,    8.490122,          2.05797210,          0.00289813,          1.56119150,         15.79290705
,,,,,  283.400000,    8.496118,          2.05818517,          0.00290580,          1.56634498,         15.84503928
,,,,,  283.600000,    8.502114,          2.05839853,          0.00291760,          1.57373632,         15.91980953
,,,,,  283.800000,    8.508110,          2.05861234,          0.00293365,          1.58342468,         16.01781635
,,,,,  284.000000,    8.514106,          2.05882674,          0.00295407,          1.59548719,         16.13983986
,,,,,  284.200000,    8.520102,          2.05904188,          0.00297904,          1.61002004,         16.28685319
,,,,,  284.400000,    8.526098,          2.05925790,          0.00300875,          1.62713991,         16.46003660
,,,,,  284.600000,    8.532093,          2.05947492,          0.00304347,          1.64698562,         16.66079448
,,,,,  284.800000,    8.538089,          2.05969307,          0.00308348,          1.66972013,         16.89077529
,,,,,  285.000000,    8.544085,          2.05991243,          0.00312912,          1.69553283,         17.15189478
,,,,,  285.200000,    8.550081,          2.06013309,          0.00318078,          1.72464212,         17.44636238
,,,,,  285.400000,    8.556077,          2.06035510,          0.00323891,          1.75729838,         17.77671088
,,,,,  285.600000,    8.562073,          2.06057848,          0.00330402,          1.79378719,         18.14582919
,,,,,  285.800000,    8.568068,          2.06080320,          0.00337671,          1.83443284,         18.55699778
,,,,,  286.000000,    8.574064,          2.06102919,          0.00345763,          1.87960198,         19.01392580
,,,,,  286.200000,    8.580060,          2.06125628,          0.00354751,          1.92970736,         19.52078840
,,,,,  286.400000,    8.586056,          2.06148422,          0.00364720,          1.98521123,         20.08226177
,,,,,  286.600000,    8.592052,          2.06171267,          0.00375762,          2.04662821,         20.70355177
,,,,,  286.800000,    8.598048,          2.06194111,          0.00387979,          2.11452689,         21.39041023
,,,,,  287.000000,    8.604044,          2.06216886,          0.00401483,          2.18952936,         22.14913009
,,,,,  287.200000,    8.610039,          2.06239499,          0.00416394,          2.27230731,         22.98650623
,,,,,  287.400000,    8.616035,          2.06261830,          0.00432840,          2.36357306,         23.90974426
,,,,,  287.600000,    8.622031,          2.06283726,          0.00450953,          2.46406284,         24.92629208
,,,,,  287.800000,    8.628027,          2.06304989,          0.00470863,          2.57450935,         26.04356148
,,,,,  288.000000,    8.634023,          2.06325374,          0.00492692,          2.69559918,         27.26849792
,,,,,  288.200000,    8.640019,          2.06344579,          0.00516540,          2.82791038,         28.60694900
,,,,,  288.400000,    8.646014,          2.06362239,          0.00542474,          2.97182492,         30.06277874
,,,,,  288.600000,    8.652010,          2.06377920,          0.00570501,          3.12741155,         31.63668253
,,,,,  288.800000,    8.658006,          2.06391126,          0.00600544,          3.29427731,         33.32468520
,,,,,  289.000000,    8.664002,          2.06401310,          0.00632409,          3.47139208,         35.11636617
,,,,,  289.200000,    8.669998,          2.06407895,          0.00665755,          3.65690094,         36.99296120
,,,,,  289.400000,    8.675994,          2.06410319,          0.00700057,          3.84795433,         38.92564421
,,,,,  289.600000,    8.681990,          2.06408097,          0.00734594,          4.04060358,         40.87447096
,,,,,  289.800000,    8.687985,          2.06400896,          0.00768451,          4.22982332,         42.78860500
,,,,,  290.000000,    8.693981,          2.06388615,          0.00800558,          4.40972028,         44.60843044
,,,,,  290.200000,    8.699977,          2.06371456,          0.00829767,          4.57395932,         46.26986136
,,,,,  290.400000,    8.705973,          2.06349955,          0.00854970,          4.71637595,         47.71053825
,,,,,  290.600000,    8.711969,          2.06324969,          0.00875214,          4.83166658,         48.87681046
,,,,,  290.800000,    8.717965,          2.06297593,          0.00889817,          4.91599014,         49.72982190
,,,,,  291.000000,    8.723961,          2.06269050,          0.00898428,          4.96732054,         50.24907666
,,,,,  291.200000,    8.729956,          2.06240564,          0.00901029,          4.98547261,         50.43270182
,,,,,  291.400000,    8.735952,          2.06213261,          0.00897891,          4.97184750,         50.29487116
,,,,,  291.600000,    8.741948,          2.06188104,          0.00889494,          4.92903599,         49.86179276
,,,,,  291.800000,    8.747944,          2.06165878,          0.00876465,          4.86042884,         49.16776758
,,,,,  292.000000,    8.753940,          2.06147187,          0.00859515,          4.76991694,         48.25215529
,,,,,  292.200000,    8.759936,          2.06132463,          0.00839406,          4.66167707,         47.15720811
,,,,,  292.400000,    8.765931,          2.06121971,          0.00816914,          4.53999245,         45.92625481
,,,,,  292.600000,    8.771927,          2.06115820,          0.00792802,          4.40906784,         44.60183040
,,,,,  292.800000,    8.777923,          2.06113973,          0.00767779,          4.27284213,         43.22378035
,,,,,  293.000000,    8.783919,          2.06116280,          0.00742477,          4.13483361,         41.82769552
,,,,,  293.200000,    8.789915,          2.06122507,          0.00717437,          3.99805217,         40.44402379
,,,,,  293.400000,    8.795911,          2.06132369,          0.00693102,          3.86498582,         39.09793362
,,,,,  293.600000,    8.801907,          2.06145558,          0.00669830,          3.73764045,         37.80971653
,,,,,  293.800000,    8.807902,          2.06161754,          0.00647902,          3.61760020,         36.59539758
,,,,,  294.000000,    8.813898,          2.06180639,          0.00627531,          3.50608314,         35.46729857
,,,,,  294.200000,    8.819894,          2.06201901,          0.00608874,          3.40398335,         34.43446406
,,,,,  294.400000,    8.825890,          2.06225244,          0.00592035,          3.31190373,         33.50299283
,,,,,  294.600000,    8.831886,          2.06250388,          0.00577070,          3.23018795,         32.67636161
,,,,,  294.800000,    8.837882,          2.06277081,          0.00563999,          3.15895763,         31.95580050
,,,,,  295.000000,    8.843878,          2.06305099,          0.00552805,          3.09815528,         31.34072802
,,,,,  295.200000,    8.849873,          2.06334248,          0.00543453,          3.04759029,         30.82921605
,,,,,  295.400000,    8.855869,          2.06364369,          0.00535888,          3.00698368,         30.41844233
,,,,,  295.600000,    8.861865,          2.06395332,          0.00530049,          2.97600808,         30.10509526
,,,,,  295.800000,    8.867861,          2.06427035,          0.00525871,          2.95432105,         29.88571083
,,,,,  296.000000,    8.873857,          2.06459402,          0.00523292,          2.94159119,         29.75693643
,,,,,  296.200000,    8.879853,          2.06492378,          0.00522256,          2.93751748,         29.71572697
,,,,,  296.400000,    8.885848,          2.06525927,          0.00522715,          2.94184302,         29.75948393
,,,,,  296.600000,    8.891844,          2.06560028,          0.00524629,          2.95436450,         29.88615033
,,,,,  296.800000,    8.897840,          2.06594675,          0.00527971,          2.97493832,         30.09427367
,,,,,  297.000000,    8.903836,          2.06629868,          0.00532723,          3.00348475,         30.38304739
,,,,,  297.200000,    8.909832,          2.06665621,          0.00538882,          3.03999074,         30.75233954
,,,,,  297.400000,    8.915828,          2.06701950,          0.00546455,          3.08451215,         31.20271508
,,,,,  297.600000,    8.921824,          2.06738878,          0.00555461,          3.13717580,         31.73545704
,,,,,  297.800000,    8.927819,          2.06776434,          0.00565933,          3.19818187,         32.35259025
,,,,,  298.000000,    8.933815,          2.06814647,          0.00577919,          3.26780671,         33.05691043
,,,,,  298.200000,    8.939811,          2.06853550,          0.00591478,          3.34640656,         33.85202109
,,,,,  298.400000,    8.945807,          2.06893176,          0.00606686,          3.43442203,         34.74237965
,,,,,  298.600000,    8.951803,          2.06933558,          0.00623634,          3.53238385,         35.73335475
,,,,,  298.800000,    8.957799,          2.06974729,          0.00642430,          3.64091966,         36.83129559
,,,,,  299.000000,    8.963794,          2.07016718,          0.00663199,          3.76076223,         38.04361495
,,,,,  299.200000,    8.969790,          2.07059549,          0.00686088,          3.89275914,         39.37888662
,,,,,  299.400000,    8.975786,          2.07103242,          0.00711266,          4.03788386,         40.84695844
,,,,,  299.600000,    8.981782,          2.07147808,          0.00738924,          4.19724860,         42.45908138
,,,,,  299.800000,    8.987778,          2.07193246,          0.00769280,          4.37211865,         44.22805489
,,,,,  300.000000,    8.993774,          2.07239542,          0.00802584,          4.56392826,         46.16838788
../../../pdielec -matrix ptfe -sigma 5 -sphere -masses isotope -print -mass H 2.01410178 -csv command3.csv -program qe phonon.dynG
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   5,    5.56,         0.000008,                   0.034198,     0.0044,     5.0
   6,    7.68,         0.000001,                   0.002303,     0.0003,     5.0
   7,   20.74,         0.040658,                 171.804261,    21.8748,     5.0
   8,   27.82,         0.142591,                 602.532984,    76.7169,     5.0
  10,   34.09,         0.097796,                 413.246576,    52.6162,     5.0
  12,   38.86,         0.027267,                 115.219869,    14.6702,     5.0
  13,   42.12,         0.438807,                1854.223902,   236.0871,     5.0
  15,   45.08,         0.000095,                   0.401255,     0.0511,     5.0
  16,   52.42,         0.002152,                   9.092478,     1.1577,     5.0
  18,   57.41,         0.035259,                 148.991917,    18.9702,     5.0
  19,   58.26,         0.003025,                  12.781230,     1.6274,     5.0
  20,   60.76,         0.027681,                 116.966808,    14.8927,     5.0
  21,   64.32,         0.148390,                 627.036588,    79.8368,     5.0
  23,   66.13,         0.010999,                  46.476523,     5.9176,     5.0
  24,   68.49,         0.113824,                 480.975605,    61.2397,     5.0
  25,   69.83,         0.100075,                 422.877565,    53.8424,     5.0
  26,   71.54,         0.071120,                 300.525301,    38.2641,     5.0
  27,   71.89,         0.267532,                1130.483683,   143.9377,     5.0
  30,   74.77,         0.008038,                  33.966267,     4.3247,     5.0
  31,   75.00,         0.004284,                  18.102238,     2.3048,     5.0
  32,   79.08,         0.001360,                   5.746950,     0.7317,     5.0
  34,   80.59,         0.746618,                3154.910750,   401.6957,     5.0
  35,   83.95,         0.169244,                 715.156635,    91.0566,     5.0
  37,   86.83,         0.337514,                1426.200568,   181.5895,     5.0
  38,   89.45,         0.483285,                2042.169393,   260.0171,     5.0
  39,   91.65,         0.051194,                 216.326997,    27.5436,     5.0
  41,   97.04,         0.059096,                 249.717889,    31.7951,     5.0
  42,   98.41,         0.284994,                1204.269306,   153.3323,     5.0
  43,  100.78,         1.912394,                8081.010207,  1028.9062,     5.0
  44,  104.06,         0.072168,                 304.954819,    38.8281,     5.0
  46,  105.52,         0.142852,                 603.634155,    76.8571,     5.0
  47,  106.06,         0.126031,                 532.556681,    67.8072,     5.0
  48,  106.18,         0.019906,                  84.113376,    10.7096,     5.0
  50,  107.43,         0.037892,                 160.115405,    20.3865,     5.0
  51,  109.69,         0.176791,                 747.046463,    95.1169,     5.0
  52,  111.01,         0.100866,                 426.218414,    54.2678,     5.0
  54,  117.20,         1.773787,                7495.316010,   954.3333,     5.0
  55,  121.13,         0.268948,                1136.464643,   144.6992,     5.0
  58,  127.43,         0.702272,                2967.519527,   377.8363,     5.0
  59,  129.74,         0.571498,                2414.923726,   307.4776,     5.0
  60,  129.80,         0.079978,                 337.957031,    43.0300,     5.0
  61,  130.32,         0.722615,                3053.483860,   388.7816,     5.0
  62,  135.60,         0.220484,                 931.675629,   118.6246,     5.0
  63,  136.76,         0.077871,                 329.051487,    41.8961,     5.0
  64,  145.17,         0.930001,                3929.811961,   500.3592,     5.0
  66,  148.69,         1.232392,                5207.596342,   663.0518,     5.0
  67,  149.57,         0.047828,                 202.101972,    25.7324,     5.0
  69,  150.42,         0.000155,                   0.653673,     0.0832,     5.0
  70,  151.84,         0.205705,                 869.226406,   110.6733,     5.0
  71,  152.47,         0.077519,                 327.564943,    41.7069,     5.0
  73,  159.81,         1.834221,                7750.686139,   986.8480,     5.0
  74,  161.10,         3.030323,               12804.933521,  1630.3748,     5.0
  75,  161.34,         0.632413,                2672.326318,   340.2512,     5.0
  76,  165.74,         0.022795,                  96.324471,    12.2644,     5.0
  78,  166.19,         0.223380,                 943.916365,   120.1832,     5.0
  79,  173.03,         0.257944,                1089.966814,   138.7789,     5.0
  80,  179.52,         1.099099,                4644.352029,   591.3373,     5.0
  82,  182.60,         0.109390,                 462.239940,    58.8542,     5.0
  83,  184.59,         0.135905,                 574.281447,    73.1198,     5.0
  84,  192.62,         0.106260,                 449.013008,    57.1701,     5.0
  86,  194.69,         0.300091,                1268.064789,   161.4550,     5.0
  87,  195.26,         0.678533,                2867.208688,   365.0643,     5.0
  88,  208.43,         0.195697,                 826.935219,   105.2887,     5.0
  90,  210.97,         1.631103,                6892.388993,   877.5662,     5.0
  91,  211.15,         0.108162,                 457.047626,    58.1931,     5.0
  93,  240.94,         0.252873,                1068.540782,   136.0508,     5.0
  94,  241.94,         0.002552,                  10.782296,     1.3728,     5.0
  95,  242.88,         0.168249,                 710.951943,    90.5212,     5.0
  96,  247.74,         0.064589,                 272.927940,    34.7503,     5.0
  97,  247.95,         0.030972,                 130.877366,    16.6638,     5.0
  99,  248.99,         0.000281,                   1.185836,     0.1510,     5.0
 101,  260.40,         0.405846,                1714.944929,   218.3536,     5.0
 102,  260.43,         0.114075,                 482.036198,    61.3748,     5.0
 103,  261.58,         0.097287,                 411.095708,    52.3423,     5.0
 104,  276.96,         1.104790,                4668.400308,   594.3992,     5.0
 105,  277.08,         0.000295,                   1.246391,     0.1587,     5.0
 107,  281.24,         0.617189,                2607.994674,   332.0602,     5.0
 108,  297.18,         1.379822,                5830.577692,   742.3722,     5.0
 110,  303.97,         0.001585,                   6.698801,     0.8529,     5.0
 111,  304.10,         0.013813,                  58.366347,     7.4314,     5.0
 112,  313.80,         0.082541,                 348.784423,    44.4086,     5.0
 113,  313.89,         0.000000,                   0.001285,     0.0002,     5.0
 115,  318.77,         0.000018,                   0.076830,     0.0098,     5.0
 116,  340.60,         2.748033,               11612.086744,  1478.4968,     5.0
 117,  341.70,         0.080724,                 341.106216,    43.4310,     5.0
 119,  342.55,         0.001679,                   7.093694,     0.9032,     5.0
 120,  358.74,         0.107004,                 452.156251,    57.5703,     5.0
 121,  359.67,         0.000038,                   0.160236,     0.0204,     5.0
 122,  360.27,         0.002342,                   9.897088,     1.2601,     5.0
 124,  363.74,         0.161720,                 683.364355,    87.0087,     5.0
 126,  364.40,         0.848521,                3585.511212,   456.5215,     5.0
 127,  364.62,         0.058114,                 245.567676,    31.2666,     5.0
 128,  396.43,         0.285178,                1205.047887,   153.4315,     5.0
 129,  396.88,         0.054153,                 228.828192,    29.1353,     5.0
 130,  397.11,         0.009516,                  40.210888,     5.1198,     5.0
 132,  405.18,         0.293220,                1239.028436,   157.7580,     5.0
 133,  406.53,         0.004249,                  17.954992,     2.2861,     5.0
 134,  406.67,         0.022705,                  95.943313,    12.2159,     5.0
 137,  452.57,         0.073941,                 312.446510,    39.7819,     5.0
 138,  452.93,         0.139664,                 590.163370,    75.1419,     5.0
 139,  454.48,         0.073930,                 312.399365,    39.7759,     5.0
 140,  493.08,         0.133143,                 562.607632,    71.6334,     5.0
 141,  493.14,         0.184237,                 778.513537,    99.1234,     5.0
 142,  493.91,         1.265249,                5346.435479,   680.7293,     5.0
 144,  508.18,         0.369030,                1559.372858,   198.5455,     5.0
 145,  509.05,         0.423121,                1787.938495,   227.6474,     5.0
 147,  510.05,         0.834960,                3528.209000,   449.2255,     5.0
 148,  526.25,         0.595652,                2516.986398,   320.4727,     5.0
 149,  527.05,         0.256812,                1085.182880,   138.1698,     5.0
 150,  527.53,         0.009586,                  40.507231,     5.1575,     5.0
 152,  547.52,         4.847559,               20483.847079,  2608.0844,     5.0
 153,  548.09,         1.946233,                8224.000691,  1047.1123,     5.0
 155,  549.83,         1.223305,                5169.196815,   658.1626,     5.0
 157,  555.83,         0.030292,                 128.001141,    16.2976,     5.0
 158,  556.28,         0.486755,                2056.830904,   261.8838,     5.0
 159,  556.52,         0.080233,                 339.033259,    43.1671,     5.0
 161,  583.34,         0.029738,                 125.660517,    15.9996,     5.0
 162,  584.95,         0.055347,                 233.872791,    29.7776,     5.0
 163,  584.98,         0.004757,                  20.100157,     2.5592,     5.0
 164,  622.76,         0.025590,                 108.132431,    13.7678,     5.0
 165,  622.79,         1.075093,                4542.913765,   578.4217,     5.0
 167,  623.43,         0.253356,                1070.582093,   136.3107,     5.0
 169,  625.60,         0.150369,                 635.398198,    80.9014,     5.0
 170,  627.19,         0.348280,                1471.689995,   187.3814,     5.0
 171,  627.44,         0.122012,                 515.573772,    65.6449,     5.0
 173,  643.51,         0.386676,                1633.939335,   208.0396,     5.0
 174,  643.72,         0.049588,                 209.539337,    26.6794,     5.0
 175,  644.15,         0.059828,                 252.809703,    32.1887,     5.0
 176,  659.83,         0.851541,                3598.272166,   458.1462,     5.0
 178,  660.45,         0.163749,                 691.939567,    88.1005,     5.0
 179,  660.65,         0.028429,                 120.127610,    15.2951,     5.0
 181,  664.72,         0.547824,                2314.885479,   294.7404,     5.0
 182,  665.68,         0.028388,                 119.957923,    15.2735,     5.0
 183,  666.08,         0.001253,                   5.293400,     0.6740,     5.0
 184,  673.42,         0.008767,                  37.045650,     4.7168,     5.0
 185,  673.44,         0.063077,                 266.539557,    33.9369,     5.0
 186,  673.58,         0.018519,                  78.254207,     9.9636,     5.0
 189,  691.11,         0.000038,                   0.162354,     0.0207,     5.0
 190,  691.26,         0.046769,                 197.625906,    25.1625,     5.0
 191,  691.30,         0.097068,                 410.170078,    52.2245,     5.0
 193,  695.49,         1.649047,                6968.213628,   887.2205,     5.0
 194,  696.31,         0.040953,                 173.049094,    22.0333,     5.0
 195,  696.40,         0.025553,                 107.977175,    13.7481,     5.0
 197,  711.14,         0.029863,                 126.189196,    16.0669,     5.0
 198,  711.91,         0.398867,                1685.450984,   214.5983,     5.0
 199,  712.04,         0.000463,                   1.954567,     0.2489,     5.0
 201,  720.37,         0.734846,                3105.167134,   395.3622,     5.0
 202,  722.43,         0.112146,                 473.883722,    60.3367,     5.0
 203,  722.95,         0.481086,                2032.876908,   258.8339,     5.0
 205,  730.39,         0.184355,                 779.010513,    99.1867,     5.0
 206,  730.79,         0.284093,                1200.463853,   152.8478,     5.0
 207,  731.44,         0.000400,                   1.690743,     0.2153,     5.0
 208,  736.96,         1.021408,                4316.060169,   549.5378,     5.0
 210,  738.11,         0.221806,                 937.263746,   119.3361,     5.0
 211,  738.16,         0.097186,                 410.669953,    52.2881,     5.0
 213,  762.18,         0.208173,                 879.657709,   112.0015,     5.0
 214,  764.94,         0.000088,                   0.371026,     0.0472,     5.0
 215,  764.96,         0.142707,                 603.022114,    76.7792,     5.0
 216,  771.69,         0.074003,                 312.706472,    39.8150,     5.0
 217,  772.59,         0.048991,                 207.014752,    26.3579,     5.0
 219,  774.39,         0.007212,                  30.476919,     3.8804,     5.0
 220,  778.89,         0.071064,                 300.287661,    38.2338,     5.0
 221,  779.12,         0.595891,                2517.997892,   320.6014,     5.0
 223,  779.62,         0.026865,                 113.518654,    14.4536,     5.0
 224,  785.31,         0.593642,                2508.494068,   319.3914,     5.0
 226,  786.50,         0.055378,                 234.005075,    29.7945,     5.0
 227,  787.20,         0.163456,                 690.698610,    87.9425,     5.0
 228,  796.55,         0.061000,                 257.763406,    32.8195,     5.0
 229,  797.06,         0.143408,                 605.983170,    77.1562,     5.0
 231,  797.44,         0.074034,                 312.836781,    39.8316,     5.0
 232,  798.92,         0.065036,                 274.815720,    34.9906,     5.0
 233,  799.07,         0.000026,                   0.111526,     0.0142,     5.0
 235,  799.53,         0.024845,                 104.983302,    13.3669,     5.0
 236,  801.92,         0.415561,                1755.993826,   223.5801,     5.0
 237,  802.32,         0.105902,                 447.497850,    56.9772,     5.0
 238,  802.56,         0.023032,                  97.322481,    12.3915,     5.0
 240,  806.68,         0.502031,                2121.381267,   270.1027,     5.0
 241,  807.12,         1.086608,                4591.568914,   584.6167,     5.0
 243,  808.07,         0.002964,                  12.522821,     1.5945,     5.0
 244,  808.11,         0.635623,                2685.890140,   341.9782,     5.0
 245,  808.32,         0.542495,                2292.365616,   291.8731,     5.0
 247,  808.57,         0.443935,                1875.890820,   238.8458,     5.0
 248,  818.45,         0.399237,                1687.017636,   214.7978,     5.0
 249,  818.50,         0.216762,                 915.948990,   116.6222,     5.0
 250,  819.69,         0.796476,                3365.589557,   428.5202,     5.0
 252,  822.97,         0.283555,                1198.188602,   152.5581,     5.0
 254,  823.83,         0.009280,                  39.213206,     4.9928,     5.0
 255,  824.22,         0.661910,                2796.966500,   356.1208,     5.0
 257,  832.75,         0.260885,                1102.393855,   140.3611,     5.0
 258,  834.41,         0.098536,                 416.373292,    53.0143,     5.0
 259,  834.70,         0.297644,                1257.724164,   160.1384,     5.0
 260,  837.18,         2.377282,               10045.441760,  1279.0254,     5.0
 261,  838.14,         0.204701,                 864.986494,   110.1335,     5.0
 263,  839.32,         0.205960,                 870.303334,   110.8105,     5.0
 264,  840.08,         0.093749,                 396.146562,    50.4389,     5.0
 265,  840.52,         0.041039,                 173.414298,    22.0798,     5.0
 267,  840.84,         0.127405,                 538.363747,    68.5466,     5.0
 269,  845.96,         0.321256,                1357.501184,   172.8424,     5.0
 270,  846.22,         0.566429,                2393.502360,   304.7502,     5.0
 271,  846.46,         0.132928,                 561.699027,    71.5177,     5.0
 272,  852.10,         0.000549,                   2.321190,     0.2955,     5.0
 273,  852.67,         0.267335,                1129.649660,   143.8315,     5.0
 274,  855.10,         1.186888,                5015.312301,   638.5694,     5.0
 277,  863.62,         1.165334,                4924.234549,   626.9730,     5.0
 278,  868.69,         0.769856,                3253.103098,   414.1980,     5.0
 279,  870.48,         0.166127,                 701.987254,    89.3798,     5.0
 281,  871.85,         0.011205,                  47.346600,     6.0284,     5.0
 282,  872.10,         0.001419,                   5.996729,     0.7635,     5.0
 283,  872.16,         0.188169,                 795.126115,   101.2386,     5.0
 285,  877.92,         0.598327,                2528.289122,   321.9118,     5.0
 286,  878.77,         0.001673,                   7.071445,     0.9004,     5.0
 287,  878.78,         0.019262,                  81.394117,    10.3634,     5.0
 289,  882.48,         0.124417,                 525.735473,    66.9387,     5.0
 290,  883.33,         0.046849,                 197.964666,    25.2056,     5.0
 291,  883.37,         0.003017,                  12.749432,     1.6233,     5.0
 292,  921.08,         0.253405,                1070.789537,   136.3372,     5.0
 294,  921.88,         0.000923,                   3.900948,     0.4967,     5.0
 295,  922.11,         0.304826,                1288.072955,   164.0025,     5.0
 297,  923.20,         0.419584,                1772.995529,   225.7448,     5.0
 298,  925.61,         0.217453,                 918.869068,   116.9940,     5.0
 299,  925.68,         3.384829,               14302.931545,  1821.1058,     5.0
 300,  933.99,         0.147781,                 624.462888,    79.5091,     5.0
 301,  934.13,         0.377414,                1594.799864,   203.0562,     5.0
 302,  934.23,         1.008140,                4259.996674,   542.3996,     5.0
