../../../pdielec -processors 4 -program castep phonon -vmin 300 -vmax 800 -sphere -vf 0.1 -method mie -size 1.0 0.1 -sigma 5 -csv command.csv -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   4,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   5,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
,,,,,,cm-1,thz,mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1/0.1mu),mie_sphere_real_dielectric(vf=0.1/1/0.1mu),mie_sphere_imag_dielectric(vf=0.1/1/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.1/1/0.1mu)
,,,,,,  469.400000,   14.072258,         24.16498488,          0.85624075,         -0.15196803,        209.54214075
,,,,,,  469.600000,   14.078254,         24.35655077,          0.85337764,         -0.15286225,        211.20326849
,,,,,,  469.800000,   14.084250,         24.55022963,          0.85049963,         -0.15376352,        212.88271846
,,,,,,  470.000000,   14.090246,         24.74605148,          0.84760661,         -0.15467190,        214.58075099
,,,,,,  470.200000,   14.096241,         24.94404687,          0.84469846,         -0.15558746,        216.29763093
,,,,,,  470.400000,   14.102237,         25.14424687,          0.84177508,         -0.15651026,        218.03362771
,,,,,,  470.600000,   14.108233,         25.34668309,          0.83883633,         -0.15744037,        219.78901552
,,,,,,  470.800000,   14.114229,         25.55138771,          0.83588211,         -0.15837784,        221.56407329
,,,,,,  471.000000,   14.120225,         25.75839346,          0.83291229,         -0.15932275,        223.35908490
,,,,,,  471.200000,   14.126221,         25.96773366,          0.82992676,         -0.16027516,        225.17433920
,,,,,,  471.400000,   14.132216,         26.17944220,          0.82692539,         -0.16123514,        227.01013015
,,,,,,  471.600000,   14.138212,         26.39355358,          0.82390805,         -0.16220275,        228.86675692
,,,,,,  471.800000,   14.144208,         26.61010293,          0.82087463,         -0.16317807,        230.74452399
,,,,,,  472.000000,   14.150204,         26.82912597,          0.81782500,         -0.16416115,        232.64374128
,,,,,,  472.200000,   14.156200,         27.05065908,          0.81475904,         -0.16515208,        234.56472421
,,,,,,  472.400000,   14.162196,         27.27473931,          0.81167660,         -0.16615091,        236.50779390
,,,,,,  472.600000,   14.168192,         27.50140433,          0.80857758,         -0.16715772,        238.47327721
,,,,,,  472.800000,   14.174187,         27.73069253,          0.80546183,         -0.16817257,        240.46150689
,,,,,,  473.000000,   14.180183,         27.96264297,          0.80232922,         -0.16919554,        242.47282172
,,,,,,  473.200000,   14.186179,         28.19729544,          0.79917962,         -0.17022670,        244.50756661
,,,,,,  473.400000,   14.192175,         28.43469042,          0.79601289,         -0.17126612,        246.56609274
,,,,,,  473.600000,   14.198171,         28.67486916,          0.79282891,         -0.17231387,        248.64875771
,,,,,,  473.800000,   14.204167,         28.91787365,          0.78962752,         -0.17337002,        250.75592563
,,,,,,  474.000000,   14.210163,         29.16374665,          0.78640860,         -0.17443464,        252.88796730
,,,,,,  474.200000,   14.216158,         29.41253171,          0.78317200,         -0.17550781,        255.04526035
,,,,,,  474.400000,   14.222154,         29.66427318,          0.77991758,         -0.17658960,        257.22818937
,,,,,,  474.600000,   14.228150,         29.91901623,          0.77664520,         -0.17768008,        259.43714604
,,,,,,  474.800000,   14.234146,         30.17680688,          0.77335471,         -0.17877933,        261.67252934
,,,,,,  475.000000,   14.240142,         30.43769198,          0.77004596,         -0.17988741,        263.93474565
,,,,,,  475.200000,   14.246138,         30.70171928,          0.76671882,         -0.18100442,        266.22420894
,,,,,,  475.400000,   14.252133,         30.96893741,          0.76337311,         -0.18213041,        268.54134094
,,,,,,  475.600000,   14.258129,         31.23939593,          0.76000871,         -0.18326547,        270.88657126
,,,,,,  475.800000,   14.264125,         31.51314529,          0.75662544,         -0.18440967,        273.26033763
,,,,,,  476.000000,   14.270121,         31.79023695,          0.75322317,         -0.18556308,        275.66308602
,,,,,,  476.200000,   14.276117,         32.07072330,          0.74980172,         -0.18672578,        278.09527086
,,,,,,  476.400000,   14.282113,         32.35465774,          0.74636095,         -0.18789785,        280.55735519
,,,,,,  476.600000,   14.288109,         32.64209469,          0.74290068,         -0.18907937,        283.04981089
,,,,,,  476.800000,   14.294104,         32.93308961,          0.73942077,         -0.19027040,        285.57311881
,,,,,,  477.000000,   14.300100,         33.22769901,          0.73592104,         -0.19147103,        288.12776905
,,,,,,  477.200000,   14.306096,         33.52598049,          0.73240133,         -0.19268134,        290.71426111
,,,,,,  477.400000,   14.312092,         33.82799278,          0.72886147,         -0.19390139,        293.33310409
,,,,,,  477.600000,   14.318088,         34.13379571,          0.72530130,         -0.19513127,        295.98481695
,,,,,,  477.800000,   14.324084,         34.44345030,          0.72172063,         -0.19637105,        298.66992869
,,,,,,  478.000000,   14.330079,         34.75701872,          0.71811929,         -0.19762082,        301.38897858
,,,,,,  478.200000,   14.336075,         35.07456440,          0.71449711,         -0.19888064,        304.14251643
,,,,,,  478.400000,   14.342071,         35.39615196,          0.71085391,         -0.20015060,        306.93110275
,,,,,,  478.600000,   14.348067,         35.72184732,          0.70718950,         -0.20143077,        309.75530905
,,,,,,  478.800000,   14.354063,         36.05171768,          0.70350371,         -0.20272122,        312.61571809
,,,,,,  479.000000,   14.360059,         36.38583157,          0.69979635,         -0.20402204,        315.51292409
,,,,,,  479.200000,   14.366055,         36.72425886,          0.69606722,         -0.20533331,        318.44753301
,,,,,,  479.400000,   14.372050,         37.06707084,          0.69231615,         -0.20665508,        321.42016284
,,,,,,  479.600000,   14.378046,         37.41434017,          0.68854292,         -0.20798746,        324.43144385
,,,,,,  479.800000,   14.384042,         37.76614100,          0.68474736,         -0.20933050,        327.48201885
,,,,,,  480.000000,   14.390038,         38.12254894,          0.68092926,         -0.21068429,        330.57254353
,,,,,,  480.200000,   14.396034,         38.48364111,          0.67708841,         -0.21204890,        333.70368669
,,,,,,  480.400000,   14.402030,         38.84949620,          0.67322462,         -0.21342440,        336.87613061
,,,,,,  480.600000,   14.408026,         39.22019448,          0.66933768,         -0.21481087,        340.09057129
,,,,,,  480.800000,   14.414021,         39.59581783,          0.66542737,         -0.21620838,        343.34771882
,,,,,,  481.000000,   14.420017,         39.97644980,          0.66149349,         -0.21761701,        346.64829768
,,,,,,  481.200000,   14.426013,         40.36217564,          0.65753581,         -0.21903682,        349.99304706
,,,,,,  481.400000,   14.432009,         40.75308234,          0.65355412,         -0.22046789,        353.38272124
,,,,,,  481.600000,   14.438005,         41.14925864,          0.64954819,         -0.22191029,        356.81808990
,,,,,,  481.800000,   14.444001,         41.55079515,          0.64551780,         -0.22336409,        360.29993851
,,,,,,  482.000000,   14.449996,         41.95778429,          0.64146272,         -0.22482936,        363.82906866
,,,,,,  482.200000,   14.455992,         42.37032043,          0.63738270,         -0.22630617,        367.40629848
,,,,,,  482.400000,   14.461988,         42.78849985,          0.63327753,         -0.22779458,        371.03246300
,,,,,,  482.600000,   14.467984,         43.21242085,          0.62914694,         -0.22929466,        374.70841455
,,,,,,  482.800000,   14.473980,         43.64218376,          0.62499071,         -0.23080647,        378.43502316
,,,,,,  483.000000,   14.479976,         44.07789101,          0.62080857,         -0.23233008,        382.21317700
,,,,,,  483.200000,   14.485972,         44.51964717,          0.61660028,         -0.23386555,        386.04378277
,,,,,,  483.400000,   14.491967,         44.96755898,          0.61236558,         -0.23541294,        389.92776618
,,,,,,  483.600000,   14.497963,         45.42173545,          0.60810420,         -0.23697231,        393.86607237
,,,,,,  483.800000,   14.503959,         45.88228786,          0.60381587,         -0.23854371,        397.85966637
,,,,,,  484.000000,   14.509955,         46.34932986,          0.59950033,         -0.24012721,        401.90953359
,,,,,,  484.200000,   14.515951,         46.82297749,          0.59515730,         -0.24172285,        406.01668028
,,,,,,  484.400000,   14.521947,         47.30334925,          0.59078649,         -0.24333069,        410.18213406
,,,,,,  484.600000,   14.527943,         47.79056618,          0.58638762,         -0.24495078,        414.40694439
,,,,,,  484.800000,   14.533938,         48.28475187,          0.58196039,         -0.24658316,        418.69218312
,,,,,,  485.000000,   14.539934,         48.78603259,          0.57750451,         -0.24822788,        423.03894500
,,,,,,  485.200000,   14.545930,         49.29453729,          0.57301967,         -0.24988498,        427.44834827
,,,,,,  485.400000,   14.551926,         49.81039770,          0.56850556,         -0.25155451,        431.92153517
,,,,,,  485.600000,   14.557922,         50.33374838,          0.56396186,         -0.25323649,        436.45967256
,,,,,,  485.800000,   14.563918,         50.86472679,          0.55938825,         -0.25493097,        441.06395247
,,,,,,  486.000000,   14.569913,         51.40347340,          0.55478439,         -0.25663798,        445.73559275
,,,,,,  486.200000,   14.575909,         51.95013168,          0.55014996,         -0.25835754,        450.47583766
,,,,,,  486.400000,   14.581905,         52.50484825,          0.54548460,         -0.26008969,        455.28595853
,,,,,,  486.600000,   14.587901,         53.06777292,          0.54078797,         -0.26183443,        460.16725437
,,,,,,  486.800000,   14.593897,         53.63905877,          0.53605970,         -0.26359180,        465.12105260
,,,,,,  487.000000,   14.599893,         54.21886223,          0.53129942,         -0.26536180,        470.14870969
,,,,,,  487.200000,   14.605889,         54.80734316,          0.52650676,         -0.26714445,        475.25161189
,,,,,,  487.400000,   14.611884,         55.40466495,          0.52168133,         -0.26893975,        480.43117591
,,,,,,  487.600000,   14.617880,         56.01099457,          0.51682273,         -0.27074770,        485.68884971
,,,,,,  487.800000,   14.623876,         56.62650271,          0.51193057,         -0.27256831,        491.02611325
,,,,,,  488.000000,   14.629872,         57.25136380,          0.50700442,         -0.27440157,        496.44447921
,,,,,,  488.200000,   14.635868,         57.88575618,          0.50204386,         -0.27624746,        501.94549386
,,,,,,  488.400000,   14.641864,         58.52986211,          0.49704847,         -0.27810596,        507.53073783
,,,,,,  488.600000,   14.647859,         59.18386794,          0.49201778,         -0.27997707,        513.20182694
,,,,,,  488.800000,   14.653855,         59.84796418,          0.48695134,         -0.28186074,        518.96041308
,,,,,,  489.000000,   14.659851,         60.52234558,          0.48184868,         -0.28375694,        524.80818509
,,,,,,  489.200000,   14.665847,         61.20721127,          0.47670931,         -0.28566565,        530.74686963
