../../../pdielec -processors 4 -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 0 0 -LO 0 1 0 -LO 0 0 1 -csv command.csv -masses program -program qe zno.ph.dynG -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   2,  125.47,         0.007009,                  29.618226,     3.7711,     5.0
   3,  135.90,         0.001087,                   4.595150,     0.5851,     5.0
   4,  136.82,         1.656212,                6998.489467,   891.0754,     5.0
   5,  275.86,         0.000300,                   1.268479,     0.1615,     5.0
   6,  540.08,        32.351955,              136706.419895, 17406.0020,     5.0
   7,  551.39,       112.493688,              475353.326894, 60523.8654,     5.0
   8,  588.61,       112.074439,              473581.751110, 60298.3013,     5.0
   9,  618.67,         0.040824,                 172.505559,    21.9641,     5.0
  10,  651.95,         0.014144,                  59.766292,     7.6097,     5.0
  11,  706.47,         0.004565,                  19.289302,     2.4560,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,   89.800000,    2.692136,          0.27908252,          0.00515304,          0.33531504,          4.34659795,          2.62158370,          6.03498464,          0.01022115,          0.00014657,          0.01447050,          1.20133770,          0.02218176,          1.44339604
,,,,,,   90.000000,    2.698132,          0.28197203,          0.00519540,          0.33876721,          4.34741480,          2.62159543,          6.03614099,          0.01030499,          0.00014744,          0.01458838,          1.21377588,          0.02236410,          1.45825623
,,,,,,   90.200000,    2.704128,          0.28489869,          0.00523820,          0.34226428,          4.34823832,          2.62160722,          6.03730672,          0.01038985,          0.00014833,          0.01470772,          1.22637396,          0.02254833,          1.47330972
,,,,,,   90.400000,    2.710124,          0.28786312,          0.00528144,          0.34580705,          4.34906860,          2.62161909,          6.03848195,          0.01047573,          0.00014922,          0.01482852,          1.23913465,          0.02273447,          1.48855989
,,,,,,   90.600000,    2.716120,          0.29086597,          0.00532513,          0.34939630,          4.34990573,          2.62163103,          6.03966679,          0.01056266,          0.00015013,          0.01495083,          1.25206072,          0.02292255,          1.50401018
,,,,,,   90.800000,    2.722116,          0.29390790,          0.00536928,          0.35303286,          4.35074977,          2.62164303,          6.04086138,          0.01065065,          0.00015104,          0.01507465,          1.26515500,          0.02311260,          1.51966411
,,,,,,   91.000000,    2.728111,          0.29698958,          0.00541390,          0.35671756,          4.35160082,          2.62165512,          6.04206581,          0.01073972,          0.00015196,          0.01520003,          1.27842038,          0.02330465,          1.53552526
,,,,,,   91.200000,    2.734107,          0.30011169,          0.00545899,          0.36045126,          4.35245896,          2.62166727,          6.04328023,          0.01082989,          0.00015289,          0.01532698,          1.29185981,          0.02349874,          1.55159733
,,,,,,   91.400000,    2.740103,          0.30327494,          0.00550456,          0.36423483,          4.35332428,          2.62167950,          6.04450474,          0.01092118,          0.00015383,          0.01545554,          1.30547632,          0.02369489,          1.56788405
,,,,,,   91.600000,    2.746099,          0.30648004,          0.00555061,          0.36806915,          4.35419687,          2.62169180,          6.04573949,          0.01101360,          0.00015478,          0.01558574,          1.31927298,          0.02389314,          1.58438928
,,,,,,   91.800000,    2.752095,          0.30972772,          0.00559716,          0.37195515,          4.35507681,          2.62170418,          6.04698459,          0.01110718,          0.00015573,          0.01571759,          1.33325294,          0.02409351,          1.60111695
,,,,,,   92.000000,    2.758091,          0.31301873,          0.00564421,          0.37589376,          4.35596421,          2.62171664,          6.04824018,          0.01120194,          0.00015670,          0.01585114,          1.34741943,          0.02429605,          1.61807105
,,,,,,   92.200000,    2.764086,          0.31635384,          0.00569177,          0.37988592,          4.35685914,          2.62172917,          6.04950640,          0.01129790,          0.00015768,          0.01598641,          1.36177573,          0.02450078,          1.63525572
,,,,,,   92.400000,    2.770082,          0.31973383,          0.00573985,          0.38393262,          4.35776171,          2.62174179,          6.05078338,          0.01139507,          0.00015867,          0.01612343,          1.37632519,          0.02470775,          1.65267513
,,,,,,   92.600000,    2.776078,          0.32315948,          0.00578846,          0.38803486,          4.35867201,          2.62175448,          6.05207125,          0.01149348,          0.00015967,          0.01626224,          1.39107127,          0.02491698,          1.67033360
,,,,,,   92.800000,    2.782074,          0.32663163,          0.00583760,          0.39219365,          4.35959014,          2.62176725,          6.05337017,          0.01159316,          0.00016068,          0.01640287,          1.40601746,          0.02512851,          1.68823551
,,,,,,   93.000000,    2.788070,          0.33015110,          0.00588728,          0.39641004,          4.36051621,          2.62178010,          6.05468026,          0.01169412,          0.00016170,          0.01654535,          1.42116737,          0.02534239,          1.70638535
,,,,,,   93.200000,    2.794066,          0.33371875,          0.00593752,          0.40068509,          4.36145030,          2.62179303,          6.05600169,          0.01179638,          0.00016273,          0.01668972,          1.43652465,          0.02555864,          1.72478774
,,,,,,   93.400000,    2.800062,          0.33733545,          0.00598832,          0.40501991,          4.36239253,          2.62180604,          6.05733460,          0.01189998,          0.00016377,          0.01683600,          1.45209307,          0.02577731,          1.74344737
,,,,,,   93.600000,    2.806057,          0.34100208,          0.00603969,          0.40941560,          4.36334300,          2.62181914,          6.05867913,          0.01200493,          0.00016482,          0.01698424,          1.46787646,          0.02599843,          1.76236907
,,,,,,   93.800000,    2.812053,          0.34471957,          0.00609164,          0.41387332,          4.36430182,          2.62183232,          6.06003545,          0.01211126,          0.00016588,          0.01713448,          1.48387875,          0.02622205,          1.78155776
,,,,,,   94.000000,    2.818049,          0.34848885,          0.00614418,          0.41839424,          4.36526909,          2.62184558,          6.06140371,          0.01221899,          0.00016696,          0.01728674,          1.50010396,          0.02644821,          1.80101848
,,,,,,   94.200000,    2.824045,          0.35231086,          0.00619732,          0.42297955,          4.36624494,          2.62185893,          6.06278407,          0.01232815,          0.00016805,          0.01744108,          1.51655618,          0.02667694,          1.82075641
,,,,,,   94.400000,    2.830041,          0.35618659,          0.00625106,          0.42763049,          4.36722946,          2.62187237,          6.06417669,          0.01243877,          0.00016914,          0.01759752,          1.53323963,          0.02690830,          1.84077684
,,,,,,   94.600000,    2.836037,          0.36011703,          0.00630543,          0.43234832,          4.36822277,          2.62188590,          6.06558175,          0.01255086,          0.00017025,          0.01775610,          1.55015860,          0.02714232,          1.86108516
,,,,,,   94.800000,    2.842033,          0.36410321,          0.00636042,          0.43713431,          4.36922500,          2.62189951,          6.06699941,          0.01266447,          0.00017138,          0.01791688,          1.56731749,          0.02737906,          1.88168695
,,,,,,   95.000000,    2.848028,          0.36814617,          0.00641606,          0.44198980,          4.37023626,          2.62191321,          6.06842983,          0.01277962,          0.00017251,          0.01807988,          1.58472081,          0.02761854,          1.90258786
,,,,,,   95.200000,    2.854024,          0.37224698,          0.00647234,          0.44691613,          4.37125667,          2.62192700,          6.06987321,          0.01289633,          0.00017366,          0.01824516,          1.60237315,          0.02786083,          1.92379372
,,,,,,   95.400000,    2.860020,          0.37640674,          0.00652929,          0.45191468,          4.37228636,          2.62194089,          6.07132972,          0.01301464,          0.00017482,          0.01841276,          1.62027924,          0.02810597,          1.94531048
,,,,,,   95.600000,    2.866016,          0.38062657,          0.00658692,          0.45698688,          4.37332544,          2.62195487,          6.07279953,          0.01313457,          0.00017600,          0.01858271,          1.63844390,          0.02835401,          1.96714425
,,,,,,   95.800000,    2.872012,          0.38490762,          0.00664522,          0.46213418,          4.37437406,          2.62196894,          6.07428284,          0.01325616,          0.00017718,          0.01875508,          1.65687208,          0.02860500,          1.98930129
,,,,,,   96.000000,    2.878008,          0.38925106,          0.00670423,          0.46735806,          4.37543234,          2.62198310,          6.07577984,          0.01337944,          0.00017839,          0.01892990,          1.67556884,          0.02885899,          2.01178799
,,,,,,   96.200000,    2.884003,          0.39365809,          0.00676394,          0.47266005,          4.37650042,          2.62199736,          6.07729072,          0.01350443,          0.00017960,          0.01910723,          1.69453935,          0.02911603,          2.03461094
