../../../../pdielec -processors 4 -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -csv command1.csv -masses program -hessian crystal -program crystal ZnO_CPHF.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.258071,               68700.105030,  8747.1690,     5.0
   7,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
   8,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  317.600000,    9.521408,          0.60252920,          4.17419338,          5.29622705,          2.46992727,          2.94816768,          3.25633300,          0.00369038,          0.02793215,          0.03724680,          2.03504339,         14.09834524,         17.88801587
,,,,,,  317.800000,    9.527404,          0.60448285,          4.20471008,          5.33200245,          2.47022274,          2.95040134,          3.25931230,          0.00370024,          0.02812931,          0.03749195,          2.04164187,         14.20141545,         18.00884734
,,,,,,  318.000000,    9.533400,          0.60644432,          4.23554667,          5.36812489,          2.47051900,          2.95265073,          3.26231117,          0.00371013,          0.02832858,          0.03773956,          2.04826672,         14.30556608,         18.13085097
,,,,,,  318.200000,    9.539396,          0.60841364,          4.26670762,          5.40459895,          2.47081605,          2.95491602,          3.26532980,          0.00372006,          0.02853000,          0.03798967,          2.05491811,         14.41081224,         18.25404217
,,,,,,  318.400000,    9.545392,          0.61039085,          4.29819747,          5.44142926,          2.47111390,          2.95719738,          3.26836840,          0.00373003,          0.02873360,          0.03824232,          2.06159614,         14.51716928,         18.37843658
,,,,,,  318.600000,    9.551388,          0.61237600,          4.33002086,          5.47862052,          2.47141254,          2.95949498,          3.27142717,          0.00374004,          0.02893941,          0.03849754,          2.06830098,         14.62465284,         18.50405015
,,,,,,  318.800000,    9.557384,          0.61436912,          4.36218250,          5.51617755,          2.47171198,          2.96180900,          3.27450630,          0.00375009,          0.02914746,          0.03875537,          2.07503275,         14.73327883,         18.63089905
,,,,,,  319.000000,    9.563379,          0.61637026,          4.39468718,          5.55410520,          2.47201223,          2.96413961,          3.27760602,          0.00376017,          0.02935779,          0.03901583,          2.08179159,         14.84306343,         18.75899977
,,,,,,  319.200000,    9.569375,          0.61837945,          4.42753977,          5.59240844,          2.47231329,          2.96648700,          3.28072652,          0.00377030,          0.02957043,          0.03927898,          2.08857765,         14.95402312,         18.88836903
,,,,,,  319.400000,    9.575371,          0.62039675,          4.46074525,          5.63109232,          2.47261516,          2.96885135,          3.28386803,          0.00378046,          0.02978541,          0.03954484,          2.09539107,         15.06617467,         19.01902389
,,,,,,  319.600000,    9.581367,          0.62242218,          4.49430866,          5.67016195,          2.47291784,          2.97123285,          3.28703075,          0.00379066,          0.03000277,          0.03981346,          2.10223198,         15.17953516,         19.15098166
,,,,,,  319.800000,    9.587363,          0.62445580,          4.52823516,          5.70962257,          2.47322134,          2.97363168,          3.29021491,          0.00380090,          0.03022255,          0.04008487,          2.10910053,         15.29412195,         19.28425996
,,,,,,  320.000000,    9.593359,          0.62649765,          4.56252997,          5.74947948,          2.47352566,          2.97604804,          3.29342072,          0.00381118,          0.03044478,          0.04035912,          2.11599687,         15.40995275,         19.41887673
,,,,,,  320.200000,    9.599355,          0.62854776,          4.59719844,          5.78973807,          2.47383080,          2.97848212,          3.29664842,          0.00382150,          0.03066949,          0.04063624,          2.12292114,         15.52704555,         19.55485020
,,,,,,  320.400000,    9.605350,          0.63060619,          4.63224598,          5.83040385,          2.47413677,          2.98093413,          3.29989824,          0.00383186,          0.03089673,          0.04091628,          2.12987348,         15.64541869,         19.69219892
,,,,,,  320.600000,    9.611346,          0.63267297,          4.66767814,          5.87148239,          2.47444356,          2.98340425,          3.30317039,          0.00384225,          0.03112653,          0.04119928,          2.13685405,         15.76509086,         19.83094178
,,,,,,  320.800000,    9.617342,          0.63474816,          4.70350053,          5.91297940,          2.47475119,          2.98589269,          3.30646513,          0.00385269,          0.03135894,          0.04148527,          2.14386299,         15.88608105,         19.97109798
,,,,,,  321.000000,    9.623338,          0.63683179,          4.73971889,          5.95490065,          2.47505966,          2.98839967,          3.30978268,          0.00386317,          0.03159398,          0.04177431,          2.15090044,         16.00840862,         20.11268708
,,,,,,  321.200000,    9.629334,          0.63892390,          4.77633906,          5.99725203,          2.47536896,          2.99092538,          3.31312330,          0.00387369,          0.03183171,          0.04206644,          2.15796657,         16.13209331,         20.25572896
,,,,,,  321.400000,    9.635330,          0.64102455,          4.81336698,          6.04003955,          2.47567911,          2.99347005,          3.31648722,          0.00388425,          0.03207216,          0.04236169,          2.16506152,         16.25715518,         20.40024387
,,,,,,  321.600000,    9.641325,          0.64313378,          4.85080872,          6.08326930,          2.47599010,          2.99603389,          3.31987469,          0.00389485,          0.03231537,          0.04266013,          2.17218543,         16.38361470,         20.54625242
,,,,,,  321.800000,    9.647321,          0.64525163,          4.88867043,          6.12694749,          2.47630194,          2.99861711,          3.32328596,          0.00390550,          0.03256140,          0.04296180,          2.17933848,         16.51149269,         20.69377558
,,,,,,  322.000000,    9.653317,          0.64737815,          4.92695840,          6.17108044,          2.47661464,          3.00121995,          3.32672130,          0.00391618,          0.03281027,          0.04326674,          2.18652080,         16.64081039,         20.84283470
,,,,,,  322.200000,    9.659313,          0.64951338,          4.96567904,          6.21567459,          2.47692819,          3.00384263,          3.33018097,          0.00392691,          0.03306204,          0.04357499,          2.19373255,         16.77158942,         20.99345151
,,,,,,  322.400000,    9.665309,          0.65165737,          5.00483887,          6.26073649,          2.47724259,          3.00648537,          3.33366522,          0.00393768,          0.03331675,          0.04388663,          2.20097389,         16.90385180,         21.14564815
,,,,,,  322.600000,    9.671305,          0.65381017,          5.04444453,          6.30627281,          2.47755786,          3.00914841,          3.33717432,          0.00394849,          0.03357445,          0.04420168,          2.20824497,         17.03761998,         21.29944714
,,,,,,  322.800000,    9.677301,          0.65597183,          5.08450279,          6.35229033,          2.47787400,          3.01183199,          3.34070855,          0.00395934,          0.03383519,          0.04452020,          2.21554596,         17.17291684,         21.45487142
,,,,,,  323.000000,    9.683296,          0.65814238,          5.12502057,          6.39879599,          2.47819100,          3.01453635,          3.34426818,          0.00397024,          0.03409900,          0.04484226,          2.22287701,         17.30976569,         21.61194435
,,,,,,  323.200000,    9.689292,          0.66032188,          5.16600488,          6.44579682,          2.47850888,          3.01726173,          3.34785349,          0.00398117,          0.03436595,          0.04516789,          2.23023829,         17.44819028,         21.77068972
,,,,,,  323.400000,    9.695288,          0.66251038,          5.20746290,          6.49329999,          2.47882763,          3.02000838,          3.35146477,          0.00399215,          0.03463608,          0.04549715,          2.23762994,         17.58821481,         21.93113176
,,,,,,  323.600000,    9.701284,          0.66470792,          5.24940193,          6.54131281,          2.47914727,          3.02277655,          3.35510230,          0.00400318,          0.03490945,          0.04583010,          2.24505214,         17.72986397,         22.09329514
,,,,,,  323.800000,    9.707280,          0.66691455,          5.29182943,          6.58984272,          2.47946778,          3.02556651,          3.35876637,          0.00401425,          0.03518610,          0.04616680,          2.25250504,         17.87316292,         22.25720499
,,,,,,  324.000000,    9.713276,          0.66913033,          5.33475298,          6.63889730,          2.47978918,          3.02837851,          3.36245730,          0.00402536,          0.03546608,          0.04650730,          2.25998882,         18.01813728,         22.42288693
,,,,,,  324.200000,    9.719271,          0.67135529,          5.37818033,          6.68848427,          2.48011147,          3.03121281,          3.36617536,          0.00403651,          0.03574946,          0.04685166,          2.26750363,         18.16481321,         22.59036702
,,,,,,  324.400000,    9.725267,          0.67358949,          5.42211936,          6.73861151,          2.48043466,          3.03406968,          3.36992088,          0.00404771,          0.03603629,          0.04719994,          2.27504965,         18.31321736,         22.75967185
,,,,,,  324.600000,    9.731263,          0.67583298,          5.46657812,          6.78928703,          2.48075874,          3.03694940,          3.37369417,          0.00405896,          0.03632662,          0.04755221,          2.28262704,         18.46337691,         22.93082849
,,,,,,  324.800000,    9.737259,          0.67808581,          5.51156482,          6.84051899,          2.48108372,          3.03985225,          3.37749553,          0.00407025,          0.03662051,          0.04790852,          2.29023596,         18.61531956,         23.10386453
,,,,,,  325.000000,    9.743255,          0.68034802,          5.55708783,          6.89231572,          2.48140961,          3.04277850,          3.38132529,          0.00408158,          0.03691802,          0.04826894,          2.29787660,         18.76907360,         23.27880809
,,,,,,  325.200000,    9.749251,          0.68261967,          5.60315567,          6.94468571,          2.48173640,          3.04572845,          3.38518378,          0.00409296,          0.03721922,          0.04863353,          2.30554911,         18.92466782,         23.45568782
,,,,,,  325.400000,    9.755247,          0.68490082,          5.64977706,          6.99763760,          2.48206410,          3.04870238,          3.38907132,          0.00410439,          0.03752415,          0.04900236,          2.31325368,         19.08213165,         23.63453292
,,,,,,  325.600000,    9.761242,          0.68719150,          5.69696088,          7.05118021,          2.48239272,          3.05170060,          3.39298826,          0.00411586,          0.03783289,          0.04937550,          2.32099046,         19.24149506,         23.81537316
,,,,,,  325.800000,    9.767238,          0.68949178,          5.74471617,          7.10532251,          2.48272226,          3.05472340,          3.39693493,          0.00412737,          0.03814550,          0.04975301,          2.32875965,         19.40278866,         23.99823889
,,,,,,  326.000000,    9.773234,          0.69180170,          5.79305219,          7.16007368,          2.48305272,          3.05777109,          3.40091169,          0.00413893,          0.03846204,          0.05013497,          2.33656141,         19.56604364,         24.18316103
,,,,,,  326.200000,    9.779230,          0.69412132,          5.84197836,          7.21544303,          2.48338410,          3.06084397,          3.40491887,          0.00415054,          0.03878258,          0.05052145,          2.34439592,         19.73129186,         24.37017113
,,,,,,  326.400000,    9.785226,          0.69645068,          5.89150430,          7.27144011,          2.48371642,          3.06394238,          3.40895685,          0.00416220,          0.03910719,          0.05091251,          2.35226336,         19.89856580,         24.55930135
,,,,,,  326.600000,    9.791222,          0.69878985,          5.94163983,          7.32807461,          2.48404966,          3.06706663,          3.41302599,          0.00417390,          0.03943593,          0.05130825,          2.36016391,         20.06789863,         24.75058447
,,,,,,  326.800000,    9.797218,          0.70113888,          5.99239496,          7.38535644,          2.48438385,          3.07021704,          3.41712665,          0.00418565,          0.03976889,          0.05170872,          2.36809774,         20.23932418,         24.94405394
,,,,,,  327.000000,    9.803213,          0.70349781,          6.04377993,          7.44329569,          2.48471897,          3.07339395,          3.42125921,          0.00419745,          0.04010612,          0.05211401,          2.37606505,         20.41287699,         25.13974386
,,,,,,  327.200000,    9.809209,          0.70586671,          6.09580516,          7.50190266,          2.48505504,          3.07659770,          3.42542405,          0.00420929,          0.04044771,          0.05252420,          2.38406600,         20.58859231,         25.33768902
,,,,,,  327.400000,    9.815205,          0.70824562,          6.14848132,          7.56118787,          2.48539206,          3.07982864,          3.42962157,          0.00422118,          0.04079373,          0.05293937,          2.39210079,         20.76650612,         25.53792490
,,,,,,  327.600000,    9.821201,          0.71063461,          6.20181927,          7.62116202,          2.48573003,          3.08308711,          3.43385215,          0.00423312,          0.04114425,          0.05335960,          2.40016960,         20.94665515,         25.74048770
,,,,,,  327.800000,    9.827197,          0.71303372,          6.25583013,          7.68183605,          2.48606896,          3.08637347,          3.43811619,          0.00424511,          0.04149936,          0.05378498,          2.40827262,         21.12907693,         25.94541435
,,,,,,  328.000000,    9.833193,          0.71544302,          6.31052524,          7.74322112,          2.48640885,          3.08968808,          3.44241411,          0.00425715,          0.04185914,          0.05421560,          2.41641003,         21.31380973,         26.15274253
,,,,,,  328.200000,    9.839188,          0.71786256,          6.36591616,          7.80532862,          2.48674970,          3.09303132,          3.44674632,          0.00426924,          0.04222367,          0.05465153,          2.42458202,         21.50089266,         26.36251069
,,,,,,  328.400000,    9.845184,          0.72029239,          6.42201472,          7.86817015,          2.48709151,          3.09640355,          3.45111323,          0.00428137,          0.04259304,          0.05509287,          2.43278879,         21.69036567,         26.57475807
,,,,,,  328.600000,    9.851180,          0.72273258,          6.47883301,          7.93175757,          2.48743430,          3.09980516,          3.45551529,          0.00429356,          0.04296732,          0.05553972,          2.44103052,         21.88226953,         26.78952472
,,,,,,  328.800000,    9.857176,          0.72518317,          6.53638335,          7.99610300,          2.48777807,          3.10323654,          3.45995291,          0.00430579,          0.04334661,          0.05599217,          2.44930741,         22.07664591,         27.00685150
,,,,,,  329.000000,    9.863172,          0.72764424,          6.59467835,          8.06121878,          2.48812282,          3.10669809,          3.46442656,          0.00431808,          0.04373100,          0.05645031,          2.45761965,         22.27353737,         27.22678014
,,,,,,  329.200000,    9.869168,          0.73011582,          6.65373088,          8.12711751,          2.48846854,          3.11019020,          3.46893666,          0.00433042,          0.04412058,          0.05691424,          2.46596743,         22.47298737,         27.44935325
,,,,,,  329.400000,    9.875164,          0.73259799,          6.71355408,          8.19381209,          2.48881526,          3.11371329,          3.47348370,          0.00434280,          0.04451544,          0.05738406,          2.47435096,         22.67504035,         27.67461429
,,,,,,  329.600000,    9.881159,          0.73509080,          6.77416141,          8.26131566,          2.48916297,          3.11726778,          3.47806812,          0.00435524,          0.04491569,          0.05785987,          2.48277044,         22.87974169,         27.90260769
,,,,,,  329.800000,    9.887155,          0.73759431,          6.83556658,          8.32964163,          2.48951167,          3.12085409,          3.48269041,          0.00436773,          0.04532141,          0.05834179,          2.49122605,         23.08713777,         28.13337878
,,,,,,  330.000000,    9.893151,          0.74010859,          6.89778364,          8.39880372,          2.48986138,          3.12447265,          3.48735104,          0.00438027,          0.04573272,          0.05882991,          2.49971801,         23.29727598,         28.36697388
,,,,,,  330.200000,    9.899147,          0.74263368,          6.96082693,          8.46881594,          2.49021209,          3.12812390,          3.49205051,          0.00439286,          0.04614971,          0.05932434,          2.50824651,         23.51020479,         28.60344027
,,,,,,  330.400000,    9.905143,          0.74516965,          7.02471110,          8.53969259,          2.49056380,          3.13180829,          3.49678932,          0.00440550,          0.04657249,          0.05982521,          2.51681176,         23.72597371,         28.84282627
,,,,,,  330.600000,    9.911139,          0.74771656,          7.08945116,          8.61144828,          2.49091653,          3.13552628,          3.50156797,          0.00441820,          0.04700116,          0.06033261,          2.52541396,         23.94463337,         29.08518124
,,,,,,  330.800000,    9.917135,          0.75027448,          7.15506242,          8.68409794,          2.49127028,          3.13927834,          3.50638699,          0.00443095,          0.04743584,          0.06084668,          2.53405333,         24.16623552,         29.33055559
,,,,,,  331.000000,    9.923130,          0.75284346,          7.22156056,          8.75765683,          2.49162504,          3.14306494,          3.51124689,          0.00444375,          0.04787665,          0.06136752,          2.54273006,         24.39083309,         29.57900085
,,,,,,  331.200000,    9.929126,          0.75542356,          7.28896160,          8.83214053,          2.49198083,          3.14688655,          3.51614821,          0.00445660,          0.04832369,          0.06189527,          2.55144436,         24.61848020,         29.83056966
