../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,  846.400000,   25.374434,          0.43303417,          0.21678358,          0.31943043,          0.25287569,          0.21723568,          0.21879416,          0.21646465,          2.01014572,          2.00717547,          2.00833570,          2.00750937,          2.00718086,          2.00722808,          2.00715749,          0.00003615,          0.00001808,          0.00002665,          0.00002109,          0.00001812,          0.00001825,          0.00001806,          0.05888361,          0.02947804,          0.04343587,          0.03438582,          0.02953952,          0.02975144,          0.02943467
,,,,,,  846.600000,   25.380429,          0.43273580,          0.21659819,          0.31919882,          0.25267955,          0.21705006,          0.21860540,          0.21628058,          2.01014861,          2.00717692,          2.00833783,          2.00751106,          2.00718231,          2.00722954,          2.00715893,          0.00003611,          0.00001806,          0.00002663,          0.00002107,          0.00001810,          0.00001823,          0.00001804,          0.05884303,          0.02945283,          0.04340438,          0.03435914,          0.02951428,          0.02972577,          0.02940964
,,,,,,  846.800000,   25.386425,          0.43243775,          0.21641306,          0.31896749,          0.25248366,          0.21686469,          0.21841690,          0.21609675,          2.01015149,          2.00717836,          2.00833996,          2.00751274,          2.00718376,          2.00723100,          2.00716037,          0.00003608,          0.00001804,          0.00002660,          0.00002105,          0.00001808,          0.00001821,          0.00001802,          0.05880251,          0.02942766,          0.04337292,          0.03433251,          0.02948907,          0.02970014,          0.02938465
,,,,,,  847.000000,   25.392421,          0.43214004,          0.21622818,          0.31873643,          0.25228801,          0.21667958,          0.21822867,          0.21591319,          2.01015438,          2.00717980,          2.00834209,          2.00751443,          2.00718521,          2.00723245,          2.00716181,          0.00003605,          0.00001802,          0.00002658,          0.00002103,          0.00001806,          0.00001819,          0.00001800,          0.05876202,          0.02940252,          0.04334150,          0.03430590,          0.02946390,          0.02967454,          0.02935969
,,,,,,  847.200000,   25.398417,          0.43184265,          0.21604357,          0.31850565,          0.25209262,          0.21649473,          0.21804070,          0.21572987,          2.01015726,          2.00718125,          2.00834421,          2.00751611,          2.00718665,          2.00723391,          2.00716325,          0.00003601,          0.00001800,          0.00002655,          0.00002101,          0.00001804,          0.00001817,          0.00001798,          0.05872159,          0.02937741,          0.04331012,          0.03427933,          0.02943876,          0.02964898,          0.02933476
,,,,,,  847.400000,   25.404413,          0.43154560,          0.21585920,          0.31827513,          0.25189748,          0.21631014,          0.21785299,          0.21554681,          2.01016014,          2.00718268,          2.00834633,          2.00751779,          2.00718809,          2.00723536,          2.00716469,          0.00003598,          0.00001798,          0.00002652,          0.00002099,          0.00001802,          0.00001815,          0.00001796,          0.05868119,          0.02935235,          0.04327877,          0.03425280,          0.02941366,          0.02962346,          0.02930987
,,,,,,  847.600000,   25.410409,          0.43124887,          0.21567510,          0.31804489,          0.25170260,          0.21612580,          0.21766554,          0.21536400,          2.01016302,          2.00718412,          2.00834845,          2.00751947,          2.00718953,          2.00723681,          2.00716612,          0.00003595,          0.00001796,          0.00002650,          0.00002097,          0.00001800,          0.00001813,          0.00001794,          0.05864084,          0.02932731,          0.04324747,          0.03422630,          0.02938860,          0.02959797,          0.02928501
,,,,,,  847.800000,   25.416405,          0.43095247,          0.21549125,          0.31781493,          0.25150796,          0.21594172,          0.21747835,          0.21518145,          2.01016589,          2.00718556,          2.00835057,          2.00752114,          2.00719097,          2.00723826,          2.00716756,          0.00003591,          0.00001794,          0.00002647,          0.00002095,          0.00001798,          0.00001811,          0.00001792,          0.05860054,          0.02930231,          0.04321620,          0.03419983,          0.02936357,          0.02957252,          0.02926018
,,,,,,  848.000000,   25.422400,          0.43065640,          0.21530765,          0.31758523,          0.25131357,          0.21575789,          0.21729142,          0.21499914,          2.01016876,          2.00718699,          2.00835269,          2.00752282,          2.00719241,          2.00723971,          2.00716899,          0.00003588,          0.00001793,          0.00002645,          0.00002092,          0.00001796,          0.00001809,          0.00001790,          0.05856028,          0.02927735,          0.04318496,          0.03417340,          0.02933857,          0.02954710,          0.02923539
,,,,,,  848.200000,   25.428396,          0.43036065,          0.21512430,          0.31735580,          0.25111942,          0.21557431,          0.21710475,          0.21481709,          2.01017163,          2.00718843,          2.00835480,          2.00752449,          2.00719385,          2.00724116,          2.00717042,          0.00003585,          0.00001791,          0.00002642,          0.00002090,          0.00001794,          0.00001807,          0.00001788,          0.05852006,          0.02925241,          0.04315376,          0.03414700,          0.02931361,          0.02952171,          0.02921064
,,,,,,  848.400000,   25.434392,          0.43006523,          0.21494121,          0.31712665,          0.25092553,          0.21539099,          0.21691834,          0.21463529,          2.01017450,          2.00718986,          2.00835692,          2.00752616,          2.00719528,          2.00724260,          2.00717185,          0.00003581,          0.00001789,          0.00002640,          0.00002088,          0.00001792,          0.00001805,          0.00001786,          0.05847989,          0.02922752,          0.04312260,          0.03412063,          0.02928868,          0.02949637,          0.02918592
,,,,,,  848.600000,   25.440388,          0.42977014,          0.21475838,          0.31689776,          0.25073188,          0.21520792,          0.21673219,          0.21445374,          2.01017736,          2.00719129,          2.00835903,          2.00752783,          2.00719671,          2.00724404,          2.00717328,          0.00003578,          0.00001787,          0.00002637,          0.00002086,          0.00001790,          0.00001803,          0.00001784,          0.05843977,          0.02920266,          0.04309148,          0.03409430,          0.02926378,          0.02947105,          0.02916123
,,,,,,  848.800000,   25.446384,          0.42947537,          0.21457579,          0.31666915,          0.25053849,          0.21502510,          0.21654629,          0.21427244,          2.01018022,          2.00719272,          2.00836114,          2.00752950,          2.00719814,          2.00724549,          2.00717471,          0.00003575,          0.00001785,          0.00002635,          0.00002084,          0.00001788,          0.00001801,          0.00001782,          0.05839969,          0.02917783,          0.04306039,          0.03406800,          0.02923893,          0.02944577,          0.02913658
,,,,,,  849.000000,   25.452380,          0.42918093,          0.21439346,          0.31644080,          0.25034533,          0.21484254,          0.21636065,          0.21409138,          2.01018308,          2.00719414,          2.00836324,          2.00753117,          2.00719957,          2.00724693,          2.00717613,          0.00003572,          0.00001783,          0.00002632,          0.00002082,          0.00001787,          0.00001799,          0.00001780,          0.05835965,          0.02915303,          0.04302934,          0.03404174,          0.02921410,          0.02942053,          0.02911196
,,,,,,  849.200000,   25.458376,          0.42888681,          0.21421138,          0.31621272,          0.25015243,          0.21466023,          0.21617527,          0.21391058,          2.01018594,          2.00719557,          2.00836535,          2.00753283,          2.00720100,          2.00724836,          2.00717755,          0.00003568,          0.00001781,          0.00002630,          0.00002080,          0.00001785,          0.00001797,          0.00001778,          0.05831965,          0.02912828,          0.04299833,          0.03401551,          0.02918931,          0.02939532,          0.02908737
